Baseline,SDG Push,JET SDG,Year,indicator,Country/Region,Enhanced NDC
46.3,46.3,46.3,2019,InfantMortality,AFG,46.3
45.23,45.23,45.23,2020,InfantMortality,AFG,45.23
47.27,47.27,47.27,2021,InfantMortality,AFG,47.27
47.11,47.11,47.11,2022,InfantMortality,AFG,47.11
46.12,46.12,46.12,2023,InfantMortality,AFG,46.12
45.0,45.0,45.0,2024,InfantMortality,AFG,45.0
43.61,43.09,43.09,2025,InfantMortality,AFG,43.61
42.25,41.67,41.67,2026,InfantMortality,AFG,42.25
41.12,40.03,40.04,2027,InfantMortality,AFG,41.12
39.86,38.51,38.51,2028,InfantMortality,AFG,39.87
38.61,37.02,37.03,2029,InfantMortality,AFG,38.62
37.38,35.63,35.65,2030,InfantMortality,AFG,37.39
36.29,34.44,34.45,2031,InfantMortality,AFG,36.29
35.39,33.35,33.34,2032,InfantMortality,AFG,35.37
34.59,32.37,32.34,2033,InfantMortality,AFG,34.54
33.94,31.53,31.47,2034,InfantMortality,AFG,33.85
33.39,30.77,30.7,2035,InfantMortality,AFG,33.27
32.9,30.07,29.97,2036,InfantMortality,AFG,32.76
32.45,29.39,29.27,2037,InfantMortality,AFG,32.3
32.03,28.76,28.63,2038,InfantMortality,AFG,31.88
31.62,28.13,27.99,2039,InfantMortality,AFG,31.47
31.21,27.49,27.36,2040,InfantMortality,AFG,31.05
30.76,26.87,26.74,2041,InfantMortality,AFG,30.58
30.23,26.24,26.1,2042,InfantMortality,AFG,30.02
29.7,25.62,25.46,2043,InfantMortality,AFG,29.46
29.19,24.99,24.81,2044,InfantMortality,AFG,28.92
28.66,24.39,24.18,2045,InfantMortality,AFG,28.31
28.09,23.8,23.58,2046,InfantMortality,AFG,27.71
27.53,23.23,23.0,2047,InfantMortality,AFG,27.14
26.97,22.67,22.44,2048,InfantMortality,AFG,26.59
26.42,22.14,21.9,2049,InfantMortality,AFG,26.04
25.88,21.63,21.38,2050,InfantMortality,AFG,25.49
25.35,21.14,20.9,2051,InfantMortality,AFG,24.96
24.82,20.68,20.44,2052,InfantMortality,AFG,24.43
24.3,20.24,20.01,2053,InfantMortality,AFG,23.93
23.82,19.82,19.62,2054,InfantMortality,AFG,23.45
23.35,19.44,19.22,2055,InfantMortality,AFG,23.0
22.91,19.06,18.85,2056,InfantMortality,AFG,22.58
22.5,18.69,18.49,2057,InfantMortality,AFG,22.19
22.1,18.33,18.13,2058,InfantMortality,AFG,21.81
21.72,17.98,17.78,2059,InfantMortality,AFG,21.45
21.36,17.64,17.44,2060,InfantMortality,AFG,21.11
21.0,17.3,17.1,2061,InfantMortality,AFG,20.78
20.67,16.96,16.77,2062,InfantMortality,AFG,20.46
20.34,16.62,16.44,2063,InfantMortality,AFG,20.14
20.03,16.29,16.11,2064,InfantMortality,AFG,19.83
19.71,15.96,15.78,2065,InfantMortality,AFG,19.51
19.4,15.64,15.46,2066,InfantMortality,AFG,19.19
19.08,15.32,15.14,2067,InfantMortality,AFG,18.87
18.77,15.01,14.83,2068,InfantMortality,AFG,18.55
18.46,14.7,14.52,2069,InfantMortality,AFG,18.24
18.17,14.41,14.22,2070,InfantMortality,AFG,17.93
17.88,14.11,13.92,2071,InfantMortality,AFG,17.64
17.6,13.81,13.62,2072,InfantMortality,AFG,17.34
17.31,13.52,13.32,2073,InfantMortality,AFG,17.05
17.03,13.23,13.01,2074,InfantMortality,AFG,16.76
16.75,12.94,12.71,2075,InfantMortality,AFG,16.46
16.47,12.64,12.41,2076,InfantMortality,AFG,16.17
16.19,12.35,12.11,2077,InfantMortality,AFG,15.87
15.91,12.05,11.81,2078,InfantMortality,AFG,15.57
15.62,11.76,11.51,2079,InfantMortality,AFG,15.27
15.34,11.46,11.2,2080,InfantMortality,AFG,14.98
15.05,11.16,10.91,2081,InfantMortality,AFG,14.68
14.77,10.87,10.58,2082,InfantMortality,AFG,14.39
14.48,10.55,10.3,2083,InfantMortality,AFG,14.1
14.2,10.27,10.0,2084,InfantMortality,AFG,13.82
13.92,9.97696,9.72352,2085,InfantMortality,AFG,13.54
13.64,9.69883,9.44541,2086,InfantMortality,AFG,13.26
13.37,9.42005,9.17129,2087,InfantMortality,AFG,12.99
13.1,9.14466,8.89969,2088,InfantMortality,AFG,12.72
12.83,8.87147,8.62893,2089,InfantMortality,AFG,12.46
12.56,8.60001,8.3599,2090,InfantMortality,AFG,12.19
12.3,8.33012,8.09161,2091,InfantMortality,AFG,11.93
12.04,8.06019,7.82328,2092,InfantMortality,AFG,11.68
11.78,7.78842,7.55343,2093,InfantMortality,AFG,11.42
11.52,7.51415,7.28032,2094,InfantMortality,AFG,11.17
11.26,7.2381,7.00229,2095,InfantMortality,AFG,10.9
10.99,6.95791,6.72909,2096,InfantMortality,AFG,10.66
10.75,6.68554,6.50275,2097,InfantMortality,AFG,10.41
10.49,6.46081,6.31658,2098,InfantMortality,AFG,10.16
10.25,6.27889,6.16044,2099,InfantMortality,AFG,9.92812
10.01,6.12398,6.05727,2100,InfantMortality,AFG,9.69667
37.86,37.86,37.86,2019,InfantMortality,AGO,37.86
38.73,38.73,38.73,2020,InfantMortality,AGO,38.73
37.82,37.82,37.82,2021,InfantMortality,AGO,37.82
36.28,36.28,36.28,2022,InfantMortality,AGO,36.28
35.53,35.53,35.53,2023,InfantMortality,AGO,35.53
34.32,34.32,34.32,2024,InfantMortality,AGO,34.32
33.24,33.05,33.05,2025,InfantMortality,AGO,33.24
32.13,31.84,31.84,2026,InfantMortality,AGO,32.14
30.83,30.36,30.36,2027,InfantMortality,AGO,30.83
29.55,28.92,28.94,2028,InfantMortality,AGO,29.58
28.31,27.54,27.53,2029,InfantMortality,AGO,28.32
27.12,26.21,26.13,2030,InfantMortality,AGO,27.06
26.02,24.98,24.81,2031,InfantMortality,AGO,25.87
25.0,23.84,23.6,2032,InfantMortality,AGO,24.77
24.08,22.8,22.47,2033,InfantMortality,AGO,23.76
23.24,21.84,21.45,2034,InfantMortality,AGO,22.85
22.46,20.95,20.52,2035,InfantMortality,AGO,22.02
21.71,20.11,19.67,2036,InfantMortality,AGO,21.25
20.99,19.31,18.86,2037,InfantMortality,AGO,20.51
20.28,18.56,18.1,2038,InfantMortality,AGO,19.79
19.58,17.83,17.36,2039,InfantMortality,AGO,19.07
18.9,17.12,16.63,2040,InfantMortality,AGO,18.36
18.22,16.43,15.92,2041,InfantMortality,AGO,17.67
17.57,15.77,15.24,2042,InfantMortality,AGO,17.0
16.96,15.14,14.61,2043,InfantMortality,AGO,16.38
16.39,14.55,14.01,2044,InfantMortality,AGO,15.8
