Baseline,SDG Push,JET SDG,Year,indicator,Country/Region,Enhanced NDC
26.9,26.9,26.9,2019,MalnPop_Percent,AFG,26.9
27.11,27.11,27.11,2020,MalnPop_Percent,AFG,27.11
28.94,28.94,28.94,2021,MalnPop_Percent,AFG,28.94
29.17,29.17,29.17,2022,MalnPop_Percent,AFG,29.17
28.74,28.74,28.74,2023,MalnPop_Percent,AFG,28.74
28.03,28.03,28.03,2024,MalnPop_Percent,AFG,28.03
27.29,24.81,24.81,2025,MalnPop_Percent,AFG,27.29
26.63,24.2,24.21,2026,MalnPop_Percent,AFG,26.63
26.03,23.11,23.12,2027,MalnPop_Percent,AFG,26.03
25.33,22.05,22.06,2028,MalnPop_Percent,AFG,25.34
24.71,21.06,21.08,2029,MalnPop_Percent,AFG,24.73
24.1,20.1,20.13,2030,MalnPop_Percent,AFG,24.12
23.53,19.24,19.28,2031,MalnPop_Percent,AFG,23.56
23.1,18.43,18.47,2032,MalnPop_Percent,AFG,23.13
22.7,17.65,17.69,2033,MalnPop_Percent,AFG,22.72
22.3,16.87,16.91,2034,MalnPop_Percent,AFG,22.31
21.92,16.12,16.16,2035,MalnPop_Percent,AFG,21.93
21.56,15.38,15.42,2036,MalnPop_Percent,AFG,21.56
21.19,14.63,14.54,2037,MalnPop_Percent,AFG,21.19
20.82,13.84,13.74,2038,MalnPop_Percent,AFG,20.81
20.43,13.05,12.94,2039,MalnPop_Percent,AFG,20.36
19.98,12.26,12.15,2040,MalnPop_Percent,AFG,19.85
19.47,11.79,11.66,2041,MalnPop_Percent,AFG,19.32
18.94,11.32,11.2,2042,MalnPop_Percent,AFG,18.78
18.41,10.86,10.72,2043,MalnPop_Percent,AFG,18.23
17.88,10.41,10.25,2044,MalnPop_Percent,AFG,17.68
17.35,9.95243,9.78852,2045,MalnPop_Percent,AFG,17.13
16.82,9.49541,9.33384,2046,MalnPop_Percent,AFG,16.6
16.29,9.03911,8.88104,2047,MalnPop_Percent,AFG,16.07
15.76,8.59278,8.43133,2048,MalnPop_Percent,AFG,15.54
