Baseline,SDG Push,JET SDG,Year,indicator,Country/Region,Enhanced NDC
32.94,32.94,32.94,2019,Pov190_Percent,AFG,32.94
35.74,35.74,35.74,2020,Pov190_Percent,AFG,35.74
44.52,44.52,44.52,2021,Pov190_Percent,AFG,44.52
52.23,52.23,52.23,2022,Pov190_Percent,AFG,52.23
56.05,56.05,56.05,2023,Pov190_Percent,AFG,56.05
58.98,58.98,58.97,2024,Pov190_Percent,AFG,58.97
61.27,60.68,60.68,2025,Pov190_Percent,AFG,61.26
61.97,61.1,61.09,2026,Pov190_Percent,AFG,61.96
61.19,60.06,60.04,2027,Pov190_Percent,AFG,61.17
59.72,58.54,58.52,2028,Pov190_Percent,AFG,59.69
58.49,57.16,57.17,2029,Pov190_Percent,AFG,58.47
57.31,55.79,55.72,2030,Pov190_Percent,AFG,57.2
56.63,54.92,54.56,2031,Pov190_Percent,AFG,56.27
57.27,55.38,54.73,2032,Pov190_Percent,AFG,56.59
58.7,56.75,55.86,2033,Pov190_Percent,AFG,57.76
60.59,58.52,57.47,2034,Pov190_Percent,AFG,59.46
62.64,60.31,59.19,2035,Pov190_Percent,AFG,61.51
64.74,61.88,60.84,2036,Pov190_Percent,AFG,63.78
66.78,63.1,62.08,2037,Pov190_Percent,AFG,66.1
68.61,63.88,63.02,2038,Pov190_Percent,AFG,68.2
69.75,64.22,63.57,2039,Pov190_Percent,AFG,69.19
69.63,63.98,63.37,2040,Pov190_Percent,AFG,68.97
69.49,63.14,62.37,2041,Pov190_Percent,AFG,68.77
69.37,61.74,60.65,2042,Pov190_Percent,AFG,68.53
68.71,60.08,58.49,2043,Pov190_Percent,AFG,66.87
67.39,58.2,56.16,2044,Pov190_Percent,AFG,65.25
66.0,56.06,53.8,2045,Pov190_Percent,AFG,63.67
64.46,53.72,51.39,2046,Pov190_Percent,AFG,62.13
62.74,51.32,48.94,2047,Pov190_Percent,AFG,60.47
60.88,48.95,46.44,2048,Pov190_Percent,AFG,58.53
58.92,46.66,44.01,2049,Pov190_Percent,AFG,56.44
56.78,44.34,41.64,2050,Pov190_Percent,AFG,54.29
54.6,42.1,39.66,2051,Pov190_Percent,AFG,52.21
52.52,40.01,37.83,2052,Pov190_Percent,AFG,50.15
50.56,38.04,36.0,2053,Pov190_Percent,AFG,48.27
48.76,36.15,34.25,2054,Pov190_Percent,AFG,46.66
47.09,34.36,32.56,2055,Pov190_Percent,AFG,45.25
45.53,32.54,30.99,2056,Pov190_Percent,AFG,44.02
44.04,30.84,29.52,2057,Pov190_Percent,AFG,42.93
42.68,29.25,28.16,2058,Pov190_Percent,AFG,41.95
41.4,27.75,26.91,2059,Pov190_Percent,AFG,41.03
40.28,26.36,25.76,2060,Pov190_Percent,AFG,40.22
39.3,25.09,24.73,2061,Pov190_Percent,AFG,39.41
38.36,23.9,23.75,2062,Pov190_Percent,AFG,38.66
37.46,22.79,22.82,2063,Pov190_Percent,AFG,37.94
36.61,21.76,21.92,2064,Pov190_Percent,AFG,37.2
35.84,20.83,21.04,2065,Pov190_Percent,AFG,36.5
35.14,19.97,20.19,2066,Pov190_Percent,AFG,35.81
34.53,19.21,19.41,2067,Pov190_Percent,AFG,35.19
34.0,18.52,18.73,2068,Pov190_Percent,AFG,34.71
33.53,17.89,18.13,2069,Pov190_Percent,AFG,34.33
33.11,17.3,17.59,2070,Pov190_Percent,AFG,34.01
32.72,16.73,17.08,2071,Pov190_Percent,AFG,33.68
32.33,16.17,16.56,2072,Pov190_Percent,AFG,33.3
31.92,15.61,15.99,2073,Pov190_Percent,AFG,32.82
31.51,15.04,15.33,2074,Pov190_Percent,AFG,32.25
31.08,14.49,14.68,2075,Pov190_Percent,AFG,31.62
30.63,13.91,13.96,2076,Pov190_Percent,AFG,30.89
30.15,13.32,13.19,2077,Pov190_Percent,AFG,30.04
29.6,12.7,12.34,2078,Pov190_Percent,AFG,29.11
29.0,12.03,11.44,2079,Pov190_Percent,AFG,28.1
28.32,11.32,10.54,2080,Pov190_Percent,AFG,27.02
27.6,10.61,9.69841,2081,Pov190_Percent,AFG,25.89
26.82,9.93217,4.13084,2082,Pov190_Percent,AFG,24.76
25.98,4.38808,3.67363,2083,Pov190_Percent,AFG,23.64
25.09,3.97791,3.28289,2084,Pov190_Percent,AFG,22.57
24.15,3.59321,2.93124,2085,Pov190_Percent,AFG,21.57
23.21,3.23127,2.60828,2086,Pov190_Percent,AFG,20.65
22.31,2.88021,2.31607,2087,Pov190_Percent,AFG,19.79
21.44,2.55333,2.0525,2088,Pov190_Percent,AFG,18.98
20.62,2.26553,1.81889,2089,Pov190_Percent,AFG,18.21
19.79,2.01414,1.61739,2090,Pov190_Percent,AFG,17.45
18.95,1.78938,1.44118,2091,Pov190_Percent,AFG,16.73
18.1,1.58378,1.28789,2092,Pov190_Percent,AFG,16.06
17.29,1.39753,1.14841,2093,Pov190_Percent,AFG,15.46
16.53,1.22922,1.01993,2094,Pov190_Percent,AFG,14.89
15.83,1.07662,0.88508,2095,Pov190_Percent,AFG,11.32
12.06,0.9214,0.7586,2096,Pov190_Percent,AFG,10.98
11.61,0.7805,0.65321,2097,Pov190_Percent,AFG,10.44
10.97,0.66527,0.56436,2098,Pov190_Percent,AFG,9.99969
10.48,0.57425,0.49116,2099,Pov190_Percent,AFG,9.62988
10.03,0.49434,0.42556,2100,Pov190_Percent,AFG,9.27671
51.59,51.59,51.59,2019,Pov190_Percent,AGO,51.59
54.64,54.64,54.64,2020,Pov190_Percent,AGO,54.64
55.42,55.42,55.42,2021,Pov190_Percent,AGO,55.42
55.66,55.66,55.66,2022,Pov190_Percent,AGO,55.66
55.14,55.14,55.14,2023,Pov190_Percent,AGO,55.14
54.1,54.1,54.1,2024,Pov190_Percent,AGO,54.1
52.08,51.79,51.78,2025,Pov190_Percent,AGO,52.08
49.92,49.39,49.42,2026,Pov190_Percent,AGO,49.94
47.44,46.77,46.79,2027,Pov190_Percent,AGO,47.45
45.17,44.33,44.34,2028,Pov190_Percent,AGO,45.16
43.49,42.47,42.26,2029,Pov190_Percent,AGO,43.26
42.42,41.18,40.83,2030,Pov190_Percent,AGO,42.12
41.82,40.3,39.37,2031,Pov190_Percent,AGO,40.89
41.39,39.52,38.13,2032,Pov190_Percent,AGO,39.97
40.99,38.72,36.99,2033,Pov190_Percent,AGO,39.2
40.42,37.71,35.85,2034,Pov190_Percent,AGO,38.46
39.65,36.53,34.69,2035,Pov190_Percent,AGO,37.7
38.77,35.25,33.58,2036,Pov190_Percent,AGO,36.99
37.94,34.03,32.52,2037,Pov190_Percent,AGO,36.32
37.27,33.21,31.77,2038,Pov190_Percent,AGO,35.76
36.75,32.55,31.17,2039,Pov190_Percent,AGO,35.36
36.47,32.07,30.7,2040,Pov190_Percent,AGO,35.14
36.3,31.66,30.32,2041,Pov190_Percent,AGO,34.95
36.23,31.36,29.99,2042,Pov190_Percent,AGO,34.83
36.15,30.97,29.47,2043,Pov190_Percent,AGO,34.56
35.88,30.53,28.63,2044,Pov190_Percent,AGO,34.07
35.35,29.78,27.56,2045,Pov190_Percent,AGO,33.29
34.64,28.81,26.41,2046,Pov190_Percent,AGO,32.39
33.75,27.72,25.35,2047,Pov190_Percent,AGO,31.57
32.93,26.66,24.5,2048,Pov190_Percent,AGO,30.96
32.34,25.81,23.92,2049,Pov190_Percent,AGO,30.64
31.98,25.19,23.58,2050,Pov190_Percent,AGO,30.56
31.82,24.78,23.38,2051,Pov190_Percent,AGO,30.65
31.78,24.46,23.21,2052,Pov190_Percent,AGO,30.71
31.73,24.13,22.92,2053,Pov190_Percent,AGO,30.63
31.54,23.73,22.47,2054,Pov190_Percent,AGO,30.38
31.19,23.2,21.86,2055,Pov190_Percent,AGO,29.96
30.71,22.55,21.12,2056,Pov190_Percent,AGO,29.38
30.13,21.81,20.31,2057,Pov190_Percent,AGO,28.71
29.48,21.02,19.44,2058,Pov190_Percent,AGO,27.95
28.78,20.2,18.51,2059,Pov190_Percent,AGO,27.12
28.05,19.37,17.51,2060,Pov190_Percent,AGO,26.22
27.28,18.5,16.38,2061,Pov190_Percent,AGO,25.17
26.35,17.51,15.19,2062,Pov190_Percent,AGO,23.97
25.25,16.35,13.98,2063,Pov190_Percent,AGO,22.71
24.08,15.15,12.81,2064,Pov190_Percent,AGO,21.46
22.81,13.96,11.72,2065,Pov190_Percent,AGO,20.25
21.58,12.83,10.7,2066,Pov190_Percent,AGO,19.09
20.39,11.75,9.75791,2067,Pov190_Percent,AGO,17.98
19.23,10.73,8.8803,2068,Pov190_Percent,AGO,16.94
18.12,9.78926,8.07116,2069,Pov190_Percent,AGO,15.97
17.06,8.95349,7.33756,2070,Pov190_Percent,AGO,15.07
16.12,8.21097,6.65461,2071,Pov190_Percent,AGO,14.25
15.31,7.51773,6.07068,2072,Pov190_Percent,AGO,13.52
14.62,6.87511,5.55214,2073,Pov190_Percent,AGO,12.88
14.02,6.31185,5.08453,2074,Pov190_Percent,AGO,12.33
13.46,5.8095,4.67744,2075,Pov190_Percent,AGO,11.82
12.94,5.34695,4.30903,2076,Pov190_Percent,AGO,11.34
12.42,4.93413,3.95982,2077,Pov190_Percent,AGO,10.88
11.92,4.54168,3.63082,2078,Pov190_Percent,AGO,10.46
11.41,4.15596,3.32284,2079,Pov190_Percent,AGO,10.05
10.9,3.78379,3.03563,2080,Pov190_Percent,AGO,9.65466
10.42,3.43078,2.76909,2081,Pov190_Percent,AGO,9.24841
9.91266,3.10384,2.52537,2082,Pov190_Percent,AGO,8.85755
9.41704,2.80986,2.30684,2083,Pov190_Percent,AGO,8.4722
8.94928,2.55285,2.11677,2084,Pov190_Percent,AGO,8.11421
8.5229,2.33186,1.96207,2085,Pov190_Percent,AGO,7.7816
8.13663,2.1504,1.82297,2086,Pov190_Percent,AGO,7.45097
7.77488,1.99116,1.70065,2087,Pov190_Percent,AGO,7.13288
7.43592,1.8458,1.58883,2088,Pov190_Percent,AGO,6.83495
7.10875,1.69585,1.484,2089,Pov190_Percent,AGO,6.54898
6.77075,1.55471,1.38375,2090,Pov190_Percent,AGO,6.26315
6.41476,1.42287,1.28695,2091,Pov190_Percent,AGO,5.97717
6.06743,1.2955,1.18546,2092,Pov190_Percent,AGO,5.69371
5.721,1.17547,1.08206,2093,Pov190_Percent,AGO,5.39987
5.37938,1.061,0.98698,2094,Pov190_Percent,AGO,5.11866
5.05007,0.95965,0.89943,2095,Pov190_Percent,AGO,4.85077
4.74435,0.87121,0.82249,2096,Pov190_Percent,AGO,4.59843
4.47168,0.79689,0.75601,2097,Pov190_Percent,AGO,4.36615
4.23464,0.73458,0.69891,2098,Pov190_Percent,AGO,4.15684
4.03125,0.68205,0.64955,2099,Pov190_Percent,AGO,3.97072
3.85617,0.63617,0.60643,2100,Pov190_Percent,AGO,3.80601
0.76314,0.76314,0.76314,2019,Pov190_Percent,ALB,0.76314
0.94329,0.94329,0.94329,2020,Pov190_Percent,ALB,0.94329
0.70004,0.70004,0.70004,2021,Pov190_Percent,ALB,0.70004
0.53283,0.53283,0.53283,2022,Pov190_Percent,ALB,0.53283
0.49054,0.49054,0.49054,2023,Pov190_Percent,ALB,0.49054
0.47743,0.47743,0.47743,2024,Pov190_Percent,ALB,0.47743
0.48099,0.44148,0.43999,2025,Pov190_Percent,ALB,0.47939
0.48134,0.41282,0.41168,2026,Pov190_Percent,ALB,0.48009
0.4646,0.37657,0.37485,2027,Pov190_Percent,ALB,0.46259
0.44337,0.33908,0.33433,2028,Pov190_Percent,ALB,0.43984
0.41455,0.29811,0.29392,2029,Pov190_Percent,ALB,0.4097
0.38618,0.26241,0.25813,2030,Pov190_Percent,ALB,0.38149
0.36163,0.23065,0.22656,2031,Pov190_Percent,ALB,0.35557
0.34611,0.20195,0.1973,2032,Pov190_Percent,ALB,0.34038
0.33193,0.17541,0.17076,2033,Pov190_Percent,ALB,0.32635
0.31678,0.15083,0.14612,2034,Pov190_Percent,ALB,0.31084
0.29927,0.12763,0.12256,2035,Pov190_Percent,ALB,0.29202
0.27931,0.10606,0.10033,2036,Pov190_Percent,ALB,0.26969
0.25763,0.0865,0.08016,2037,Pov190_Percent,ALB,0.24497
0.23534,0.07406,0.06753,2038,Pov190_Percent,ALB,0.21997
0.21328,0.06293,0.05644,2039,Pov190_Percent,ALB,0.19605
0.19073,0.05397,0.04762,2040,Pov190_Percent,ALB,0.17264
0.16908,0.0452,0.03927,2041,Pov190_Percent,ALB,0.15112
0.14823,0.03674,0.03142,2042,Pov190_Percent,ALB,0.13102
0.12805,0.02909,0.02456,2043,Pov190_Percent,ALB,0.11263
0.10895,0.02263,0.01898,2044,Pov190_Percent,ALB,0.09583
0.09178,0.01739,0.01454,2045,Pov190_Percent,ALB,0.08051
0.07694,0.01335,0.01108,2046,Pov190_Percent,ALB,0.06719
0.06438,0.01017,0.00846,2047,Pov190_Percent,ALB,0.05581
0.05394,0.0078,0.0064,2048,Pov190_Percent,ALB,0.04624
0.04526,0.00601,0.00485,2049,Pov190_Percent,ALB,0.03832
0.03822,0.00469,0.00368,2050,Pov190_Percent,ALB,0.03197
0.03248,0.00363,0.00283,2051,Pov190_Percent,ALB,0.0269
0.02788,0.00282,0.00217,2052,Pov190_Percent,ALB,0.02293
0.02409,0.0022,0.00168,2053,Pov190_Percent,ALB,0.01979
0.02097,0.0017,0.0013,2054,Pov190_Percent,ALB,0.01733
0.01841,0.00132,0.00105,2055,Pov190_Percent,ALB,0.01534
0.01628,0.00107,0.00084,2056,Pov190_Percent,ALB,0.01363
0.01442,0.00081,0.00067,2057,Pov190_Percent,ALB,0.01215
0.01275,0.00064,0.00054,2058,Pov190_Percent,ALB,0.01092
0.01128,0.0005,0.00041,2059,Pov190_Percent,ALB,0.00988
0.0101,0.00037,0.00032,2060,Pov190_Percent,ALB,0.00901
0.00908,0.00028,0.00028,2061,Pov190_Percent,ALB,0.00822
0.00818,0.00024,0.00019,2062,Pov190_Percent,ALB,0.00746
0.00736,0.00019,0.00014,2063,Pov190_Percent,ALB,0.00677
0.00662,0.00015,0.00015,2064,Pov190_Percent,ALB,0.00607
0.0059,0.0001,0.0,2065,Pov190_Percent,ALB,0.0054
0.00523,0.0,0.0,2066,Pov190_Percent,ALB,0.00477
0.00463,0.0,0.0,2067,Pov190_Percent,ALB,0.00417
0.00402,0.0,0.0,2068,Pov190_Percent,ALB,0.00361
0.0035,0.0,0.0,2069,Pov190_Percent,ALB,0.00313
0.00302,0.0,0.0,2070,Pov190_Percent,ALB,0.0027
0.00263,0.0,0.0,2071,Pov190_Percent,ALB,0.00231
0.00224,0.0,0.0,2072,Pov190_Percent,ALB,0.00191
0.00188,0.0,0.0,2073,Pov190_Percent,ALB,0.0016
0.00163,0.0,0.0,2074,Pov190_Percent,ALB,0.00135
0.00131,0.0,0.0,2075,Pov190_Percent,ALB,0.00108
0.0011,0.0,0.0,2076,Pov190_Percent,ALB,0.00087
0.00088,0.0,0.0,2077,Pov190_Percent,ALB,0.00071
0.00072,0.0,0.0,2078,Pov190_Percent,ALB,0.0006
0.00061,0.0,0.0,2079,Pov190_Percent,ALB,0.00049
0.0005,0.0,0.0,2080,Pov190_Percent,ALB,0.00037
0.00038,0.0,0.0,2081,Pov190_Percent,ALB,0.00032
0.00032,0.0,0.0,2082,Pov190_Percent,ALB,0.00026
0.00026,0.0,0.0,2083,Pov190_Percent,ALB,0.0002
0.0002,0.0,0.0,2084,Pov190_Percent,ALB,0.00013
0.00014,0.0,0.0,2085,Pov190_Percent,ALB,0.0
0.0,0.0,0.0,2086,Pov190_Percent,ALB,0.0
0.0,0.0,0.0,2087,Pov190_Percent,ALB,0.0
