Baseline,SDG Push,JET SDG,Year,indicator,Country/Region,Enhanced NDC
57.08,57.08,57.08,2019,Pov320_Percent,AFG,57.08
60.05,60.05,60.05,2020,Pov320_Percent,AFG,60.05
71.1,71.1,71.1,2021,Pov320_Percent,AFG,71.1
77.84,77.84,77.84,2022,Pov320_Percent,AFG,77.84
80.3,80.3,80.3,2023,Pov320_Percent,AFG,80.3
82.17,82.17,82.16,2024,Pov320_Percent,AFG,82.16
83.51,83.4,83.4,2025,Pov320_Percent,AFG,83.51
83.73,83.68,83.67,2026,Pov320_Percent,AFG,83.73
83.24,83.19,83.17,2027,Pov320_Percent,AFG,83.22
82.33,82.38,82.34,2028,Pov320_Percent,AFG,82.29
81.56,81.65,81.61,2029,Pov320_Percent,AFG,81.51
80.81,80.91,80.79,2030,Pov320_Percent,AFG,80.68
80.4,80.51,80.16,2031,Pov320_Percent,AFG,80.07
80.89,80.99,80.42,2032,Pov320_Percent,AFG,80.33
81.85,82.02,81.29,2033,Pov320_Percent,AFG,81.12
83.05,83.23,82.4,2034,Pov320_Percent,AFG,82.22
84.29,84.37,83.51,2035,Pov320_Percent,AFG,83.48
85.51,85.31,84.51,2036,Pov320_Percent,AFG,84.83
86.64,86.03,85.38,2037,Pov320_Percent,AFG,86.15
87.62,86.51,85.96,2038,Pov320_Percent,AFG,87.29
88.19,86.72,86.29,2039,Pov320_Percent,AFG,87.8
88.07,86.59,86.17,2040,Pov320_Percent,AFG,87.65
87.97,86.11,85.57,2041,Pov320_Percent,AFG,87.5
87.89,85.29,84.53,2042,Pov320_Percent,AFG,87.33
87.5,84.28,83.16,2043,Pov320_Percent,AFG,86.31
86.7,83.1,81.63,2044,Pov320_Percent,AFG,85.28
85.83,81.69,80.0,2045,Pov320_Percent,AFG,84.24
84.84,80.08,78.25,2046,Pov320_Percent,AFG,83.19
83.69,78.35,76.37,2047,Pov320_Percent,AFG,82.03
82.41,76.54,74.35,2048,Pov320_Percent,AFG,80.62
81.0,74.66,72.26,2049,Pov320_Percent,AFG,79.05
79.39,72.65,70.09,2050,Pov320_Percent,AFG,77.37
77.68,70.58,68.12,2051,Pov320_Percent,AFG,75.65
75.95,68.5,66.18,2052,Pov320_Percent,AFG,73.87
74.25,66.42,64.15,2053,Pov320_Percent,AFG,72.16
72.6,64.33,62.14,2054,Pov320_Percent,AFG,70.61
71.0,62.26,60.13,2055,Pov320_Percent,AFG,69.21
69.46,60.12,58.21,2056,Pov320_Percent,AFG,67.93
67.96,58.06,56.36,2057,Pov320_Percent,AFG,66.77
66.54,56.07,54.62,2058,Pov320_Percent,AFG,65.72
65.21,54.17,52.98,2059,Pov320_Percent,AFG,64.73
64.02,52.36,51.45,2060,Pov320_Percent,AFG,63.84
62.96,50.66,50.05,2061,Pov320_Percent,AFG,62.97
61.94,49.03,48.7,2062,Pov320_Percent,AFG,62.16
60.97,47.49,47.39,2063,Pov320_Percent,AFG,61.37
60.04,46.02,46.09,2064,Pov320_Percent,AFG,60.57
59.19,44.64,44.78,2065,Pov320_Percent,AFG,59.79
58.39,43.3,43.46,2066,Pov320_Percent,AFG,59.01
57.67,42.04,42.19,2067,Pov320_Percent,AFG,58.3
57.0,40.85,41.01,2068,Pov320_Percent,AFG,57.69
56.39,39.72,39.94,2069,Pov320_Percent,AFG,57.18
55.8,38.63,38.96,2070,Pov320_Percent,AFG,56.71
55.23,37.56,38.01,2071,Pov320_Percent,AFG,56.24
54.66,36.51,37.05,2072,Pov320_Percent,AFG,55.71
54.08,35.47,36.03,2073,Pov320_Percent,AFG,55.08
53.51,34.42,34.88,2074,Pov320_Percent,AFG,54.35
52.92,33.42,33.74,2075,Pov320_Percent,AFG,53.55
52.32,32.38,32.49,2076,Pov320_Percent,AFG,52.65
51.69,31.31,31.14,2077,Pov320_Percent,AFG,51.62
50.98,30.19,29.66,2078,Pov320_Percent,AFG,50.48
50.22,29.0,28.06,2079,Pov320_Percent,AFG,49.24
49.38,27.72,26.41,2080,Pov320_Percent,AFG,47.9
48.47,26.41,24.81,2081,Pov320_Percent,AFG,46.48
47.49,25.1,15.61,2082,Pov320_Percent,AFG,45.02
46.41,16.15,14.27,2083,Pov320_Percent,AFG,43.54
45.24,14.98,13.08,2084,Pov320_Percent,AFG,42.1
43.99,13.86,11.98,2085,Pov320_Percent,AFG,40.69
42.71,12.77,10.93,2086,Pov320_Percent,AFG,39.36
41.45,11.68,9.958,2087,Pov320_Percent,AFG,38.09
40.22,10.65,9.06,2088,Pov320_Percent,AFG,36.88
39.03,9.706,8.244,2089,Pov320_Percent,AFG,35.71
37.83,8.859,7.523,2090,Pov320_Percent,AFG,34.54
36.61,8.084,6.88,2091,Pov320_Percent,AFG,33.43
35.36,7.36,6.306,2092,Pov320_Percent,AFG,32.4
34.15,6.686,5.772,2093,Pov320_Percent,AFG,31.45
33.02,6.059,5.268,2094,Pov320_Percent,AFG,30.57
31.94,5.472,4.738,2095,Pov320_Percent,AFG,26.13
27.34,4.87,4.226,2096,Pov320_Percent,AFG,25.54
26.57,4.303,3.778,2097,Pov320_Percent,AFG,24.59
25.46,3.814,3.382,2098,Pov320_Percent,AFG,23.81
24.58,3.409,3.042,2099,Pov320_Percent,AFG,23.13
23.76,3.038,2.722,2100,Pov320_Percent,AFG,22.47
73.42,73.42,73.42,2019,Pov320_Percent,AGO,73.42
75.87,75.87,75.87,2020,Pov320_Percent,AGO,75.87
76.47,76.47,76.47,2021,Pov320_Percent,AGO,76.47
76.49,76.49,76.49,2022,Pov320_Percent,AGO,76.49
76.18,76.18,76.18,2023,Pov320_Percent,AGO,76.18
75.25,75.25,75.25,2024,Pov320_Percent,AGO,75.25
73.59,73.44,73.44,2025,Pov320_Percent,AGO,73.59
71.73,71.47,71.48,2026,Pov320_Percent,AGO,71.74
69.52,69.2,69.17,2027,Pov320_Percent,AGO,69.49
67.45,67.03,66.92,2028,Pov320_Percent,AGO,67.33
65.84,65.32,64.93,2029,Pov320_Percent,AGO,65.45
64.79,64.13,63.5,2030,Pov320_Percent,AGO,64.24
64.18,63.33,62.07,2031,Pov320_Percent,AGO,62.98
63.78,62.64,60.89,2032,Pov320_Percent,AGO,62.06
63.41,61.96,59.82,2033,Pov320_Percent,AGO,61.31
62.88,61.07,58.78,2034,Pov320_Percent,AGO,60.62
62.17,60.0,57.71,2035,Pov320_Percent,AGO,59.92
61.34,58.8,56.67,2036,Pov320_Percent,AGO,59.25
60.54,57.63,55.64,2037,Pov320_Percent,AGO,58.6
59.88,56.76,54.83,2038,Pov320_Percent,AGO,58.03
59.34,56.03,54.15,2039,Pov320_Percent,AGO,57.6
59.02,55.47,53.59,2040,Pov320_Percent,AGO,57.34
58.82,54.99,53.15,2041,Pov320_Percent,AGO,57.12
58.74,54.63,52.78,2042,Pov320_Percent,AGO,57.0
58.64,54.19,52.25,2043,Pov320_Percent,AGO,56.73
58.38,53.68,51.33,2044,Pov320_Percent,AGO,56.23
57.85,52.86,50.13,2045,Pov320_Percent,AGO,55.43
57.11,51.78,48.8,2046,Pov320_Percent,AGO,54.48
56.18,50.53,47.55,2047,Pov320_Percent,AGO,53.61
55.32,49.31,46.53,2048,Pov320_Percent,AGO,52.96
54.7,48.32,45.84,2049,Pov320_Percent,AGO,52.63
54.32,47.6,45.44,2050,Pov320_Percent,AGO,52.56
54.16,47.12,45.23,2051,Pov320_Percent,AGO,52.68
54.12,46.75,45.04,2052,Pov320_Percent,AGO,52.78
54.08,46.38,44.71,2053,Pov320_Percent,AGO,52.71
53.89,45.9,44.16,2054,Pov320_Percent,AGO,52.45
53.53,45.25,43.4,2055,Pov320_Percent,AGO,51.99
53.01,44.45,42.44,2056,Pov320_Percent,AGO,51.35
52.37,43.52,41.37,2057,Pov320_Percent,AGO,50.58
51.65,42.49,40.2,2058,Pov320_Percent,AGO,49.71
50.86,41.41,38.91,2059,Pov320_Percent,AGO,48.72
50.01,40.28,37.5,2060,Pov320_Percent,AGO,47.65
49.1,39.08,35.86,2061,Pov320_Percent,AGO,46.35
47.98,37.67,34.06,2062,Pov320_Percent,AGO,44.87
46.65,35.98,32.2,2063,Pov320_Percent,AGO,43.25
45.18,34.19,30.32,2064,Pov320_Percent,AGO,41.62
43.58,32.35,28.52,2065,Pov320_Percent,AGO,40.01
41.99,30.54,26.78,2066,Pov320_Percent,AGO,38.43
