Baseline,SDG Push,JET SDG,Year,indicator,Country/Region,Enhanced NDC
0.01672,0.01672,0.01672,2019,ENP_Gas,AFG,0.01672
0.01682,0.01682,0.01682,2020,ENP_Gas,AFG,0.01682
0.01912,0.01912,0.01912,2021,ENP_Gas,AFG,0.01912
0.0223,0.0223,0.0223,2022,ENP_Gas,AFG,0.0223
0.02391,0.02391,0.02391,2023,ENP_Gas,AFG,0.02391
0.023,0.023,0.023,2024,ENP_Gas,AFG,0.023
0.02222,0.02222,0.0222,2025,ENP_Gas,AFG,0.0222
0.022,0.022,0.02185,2026,ENP_Gas,AFG,0.02184
0.02261,0.0226,0.02206,2027,ENP_Gas,AFG,0.02207
0.02411,0.02407,0.02276,2028,ENP_Gas,AFG,0.02279
0.02621,0.02621,0.02378,2029,ENP_Gas,AFG,0.02377
0.02871,0.02887,0.02507,2030,ENP_Gas,AFG,0.02494
0.03212,0.03258,0.02767,2031,ENP_Gas,AFG,0.02719
0.03444,0.03513,0.02929,2032,ENP_Gas,AFG,0.02863
0.03588,0.03664,0.02994,2033,ENP_Gas,AFG,0.02926
0.03731,0.03812,0.0306,2034,ENP_Gas,AFG,0.02989
0.03906,0.04006,0.0318,2035,ENP_Gas,AFG,0.03087
0.04102,0.04231,0.03338,2036,ENP_Gas,AFG,0.03214
0.04304,0.04459,0.03499,2037,ENP_Gas,AFG,0.03346
0.04508,0.04686,0.0364,2038,ENP_Gas,AFG,0.03465
0.0472,0.04922,0.03765,2039,ENP_Gas,AFG,0.0357
0.04947,0.05176,0.03886,2040,ENP_Gas,AFG,0.03669
0.05185,0.05448,0.04012,2041,ENP_Gas,AFG,0.03769
0.0544,0.05761,0.04138,2042,ENP_Gas,AFG,0.03869
0.0572,0.05995,0.04257,2043,ENP_Gas,AFG,0.03962
0.05875,0.06149,0.0435,2044,ENP_Gas,AFG,0.04036
0.05991,0.06308,0.04405,2045,ENP_Gas,AFG,0.04099
0.06137,0.06496,0.04457,2046,ENP_Gas,AFG,0.04137
0.06308,0.06686,0.04513,2047,ENP_Gas,AFG,0.04164
0.06469,0.06859,0.04591,2048,ENP_Gas,AFG,0.0421
0.06614,0.07028,0.04704,2049,ENP_Gas,AFG,0.04274
0.06758,0.072,0.04862,2050,ENP_Gas,AFG,0.043
0.06903,0.07361,0.04961,2051,ENP_Gas,AFG,0.04311
0.07041,0.07502,0.0501,2052,ENP_Gas,AFG,0.04369
0.07163,0.0762,0.05093,2053,ENP_Gas,AFG,0.04449
0.07264,0.07717,0.05194,2054,ENP_Gas,AFG,0.04511
0.07313,0.07787,0.05258,2055,ENP_Gas,AFG,0.04552
0.07326,0.07823,0.0527,2056,ENP_Gas,AFG,0.04572
0.07319,0.07799,0.05245,2057,ENP_Gas,AFG,0.04571
0.07289,0.07715,0.05215,2058,ENP_Gas,AFG,0.04541
0.07263,0.0759,0.05187,2059,ENP_Gas,AFG,0.04485
0.07166,0.07413,0.05141,2060,ENP_Gas,AFG,0.04402
0.06979,0.07176,0.05057,2061,ENP_Gas,AFG,0.04303
0.06768,0.06883,0.04931,2062,ENP_Gas,AFG,0.04197
0.06518,0.06544,0.04741,2063,ENP_Gas,AFG,0.04078
0.06215,0.06164,0.045,2064,ENP_Gas,AFG,0.03963
0.05868,0.05748,0.04267,2065,ENP_Gas,AFG,0.03848
0.05489,0.05304,0.04058,2066,ENP_Gas,AFG,0.0375
0.05087,0.0484,0.0387,2067,ENP_Gas,AFG,0.03671
0.04669,0.04369,0.03706,2068,ENP_Gas,AFG,0.03615
0.04242,0.03902,0.03569,2069,ENP_Gas,AFG,0.0358
0.03818,0.03451,0.03455,2070,ENP_Gas,AFG,0.03565
0.03407,0.03027,0.03359,2071,ENP_Gas,AFG,0.03566
0.03018,0.0264,0.03273,2072,ENP_Gas,AFG,0.03582
0.02659,0.02294,0.0319,2073,ENP_Gas,AFG,0.03611
0.02336,0.01989,0.03101,2074,ENP_Gas,AFG,0.03619
0.02046,0.01724,0.03018,2075,ENP_Gas,AFG,0.03598
0.01791,0.01499,0.02928,2076,ENP_Gas,AFG,0.03545
0.01572,0.01309,0.02837,2077,ENP_Gas,AFG,0.03475
0.01383,0.01144,0.02739,2078,ENP_Gas,AFG,0.03381
0.0122,0.01003,0.0264,2079,ENP_Gas,AFG,0.03277
0.01079,0.00883,0.02542,2080,ENP_Gas,AFG,0.03159
0.00956,0.0078,0.02448,2081,ENP_Gas,AFG,0.0304
0.0085,0.00691,0.02358,2082,ENP_Gas,AFG,0.02919
0.00757,0.00613,0.02273,2083,ENP_Gas,AFG,0.02803
0.00676,0.00546,0.02192,2084,ENP_Gas,AFG,0.02691
0.00605,0.00488,0.02117,2085,ENP_Gas,AFG,0.02584
0.00543,0.00437,0.02046,2086,ENP_Gas,AFG,0.02481
0.00489,0.00393,0.01978,2087,ENP_Gas,AFG,0.02383
0.00441,0.00353,0.01913,2088,ENP_Gas,AFG,0.02289
0.00398,0.00319,0.01849,2089,ENP_Gas,AFG,0.02201
