Baseline,SDG Push,JET SDG,Year,indicator,Country/Region,Enhanced NDC
21.55,21.55,21.55,2019,Pov215_Percent,AFG,21.55
23.85,23.85,23.85,2020,Pov215_Percent,AFG,23.85
29.98,29.98,29.98,2021,Pov215_Percent,AFG,29.98
36.68,36.68,36.68,2022,Pov215_Percent,AFG,36.68
40.59,40.59,40.59,2023,Pov215_Percent,AFG,40.59
43.63,43.63,43.63,2024,Pov215_Percent,AFG,43.63
46.13,45.28,45.27,2025,Pov215_Percent,AFG,46.12
47.07,45.7,45.69,2026,Pov215_Percent,AFG,47.06
46.23,44.47,44.45,2027,Pov215_Percent,AFG,46.21
44.67,42.76,42.76,2028,Pov215_Percent,AFG,44.65
43.37,41.22,41.27,2029,Pov215_Percent,AFG,43.38
42.12,39.71,39.69,2030,Pov215_Percent,AFG,42.06
41.4,38.71,38.45,2031,Pov215_Percent,AFG,41.11
42.0,39.02,38.49,2032,Pov215_Percent,AFG,41.4
43.45,40.28,39.52,2033,Pov215_Percent,AFG,42.58
45.43,42.01,41.08,2034,Pov215_Percent,AFG,44.35
47.64,43.81,42.81,2035,Pov215_Percent,AFG,46.54
49.96,45.44,44.52,2036,Pov215_Percent,AFG,49.03
52.28,46.73,45.7,2037,Pov215_Percent,AFG,51.63
54.4,47.53,46.67,2038,Pov215_Percent,AFG,54.05
55.78,47.88,47.24,2039,Pov215_Percent,AFG,55.22
55.7,47.61,47.04,2040,Pov215_Percent,AFG,55.01
55.55,46.71,45.99,2041,Pov215_Percent,AFG,54.81
55.43,45.24,44.21,2042,Pov215_Percent,AFG,54.57
54.7,43.53,42.01,2043,Pov215_Percent,AFG,52.77
53.26,41.62,39.7,2044,Pov215_Percent,AFG,51.04
51.77,39.49,37.43,2045,Pov215_Percent,AFG,49.39
50.14,37.24,35.17,2046,Pov215_Percent,AFG,47.8
48.35,34.99,32.93,2047,Pov215_Percent,AFG,46.13
46.46,32.84,30.72,2048,Pov215_Percent,AFG,44.2
44.51,30.82,28.64,2049,Pov215_Percent,AFG,42.15
42.42,28.85,26.68,2050,Pov215_Percent,AFG,40.1
40.35,27.02,25.11,2051,Pov215_Percent,AFG,38.17
38.41,25.37,23.72,2052,Pov215_Percent,AFG,36.29
36.66,23.87,22.35,2053,Pov215_Percent,AFG,34.64
35.07,22.46,21.07,2054,Pov215_Percent,AFG,33.25
33.64,21.14,19.84,2055,Pov215_Percent,AFG,32.08
