Baseline,SDG Push,JET SDG,Year,indicator,Country/Region,Enhanced NDC
0.03566,0.03566,0.03566,2019,ENP_Total,AFG,0.03566
0.03581,0.03581,0.03581,2020,ENP_Total,AFG,0.03581
0.04055,0.04055,0.04055,2021,ENP_Total,AFG,0.04055
0.04707,0.04707,0.04707,2022,ENP_Total,AFG,0.04707
0.05022,0.05022,0.05022,2023,ENP_Total,AFG,0.05022
0.04804,0.04804,0.04817,2024,ENP_Total,AFG,0.04817
0.04602,0.04602,0.04628,2025,ENP_Total,AFG,0.04628
0.04511,0.04511,0.04534,2026,ENP_Total,AFG,0.04533
0.04579,0.04577,0.04561,2027,ENP_Total,AFG,0.04562
0.04808,0.04803,0.04695,2028,ENP_Total,AFG,0.04699
0.05141,0.05144,0.04908,2029,ENP_Total,AFG,0.04903
0.05533,0.0557,0.05193,2030,ENP_Total,AFG,0.05164
0.06076,0.06168,0.05767,2031,ENP_Total,AFG,0.05667
0.06401,0.06529,0.06153,2032,ENP_Total,AFG,0.06015
0.0656,0.06692,0.06338,2033,ENP_Total,AFG,0.062
0.06718,0.06851,0.06526,2034,ENP_Total,AFG,0.06384
0.06929,0.07088,0.06813,2035,ENP_Total,AFG,0.06632
0.07176,0.07374,0.07177,2036,ENP_Total,AFG,0.06938
0.07429,0.07661,0.07552,2037,ENP_Total,AFG,0.07261
0.07681,0.0794,0.07896,2038,ENP_Total,AFG,0.07567
0.07942,0.08229,0.08227,2039,ENP_Total,AFG,0.07862
0.0822,0.08543,0.08574,2040,ENP_Total,AFG,0.08166
0.08513,0.08878,0.08953,2041,ENP_Total,AFG,0.08483
0.08823,0.09255,0.0935,2042,ENP_Total,AFG,0.08816
0.09155,0.09547,0.09754,2043,ENP_Total,AFG,0.09154
0.09355,0.09766,0.10129,2044,ENP_Total,AFG,0.09476
0.09531,0.10027,0.10444,2045,ENP_Total,AFG,0.09803
0.0978,0.10378,0.10783,2046,ENP_Total,AFG,0.101
0.10104,0.10752,0.11167,2047,ENP_Total,AFG,0.10402
0.10427,0.1112,0.11645,2048,ENP_Total,AFG,0.10783
0.10741,0.11511,0.12259,2049,ENP_Total,AFG,0.11245
0.11077,0.1193,0.13058,2050,ENP_Total,AFG,0.11645
0.11434,0.12364,0.13602,2051,ENP_Total,AFG,0.11892
0.11803,0.12798,0.14054,2052,ENP_Total,AFG,0.12288
0.12178,0.13239,0.14664,2053,ENP_Total,AFG,0.12793
0.12554,0.13691,0.15411,2054,ENP_Total,AFG,0.13304
0.12903,0.14153,0.16152,2055,ENP_Total,AFG,0.13819
0.13251,0.14697,0.1683,2056,ENP_Total,AFG,0.14344
0.13622,0.15181,0.17461,2057,ENP_Total,AFG,0.14865
0.14007,0.1568,0.1809,2058,ENP_Total,AFG,0.1535
0.14508,0.162,0.18715,2059,ENP_Total,AFG,0.15798
0.14887,0.16727,0.19269,2060,ENP_Total,AFG,0.16166
0.15173,0.17247,0.19683,2061,ENP_Total,AFG,0.16445
0.15533,0.1775,0.20068,2062,ENP_Total,AFG,0.16683
0.15854,0.18247,0.20477,2063,ENP_Total,AFG,0.16879
0.16161,0.18733,0.20698,2064,ENP_Total,AFG,0.17112
0.16417,0.19204,0.20751,2065,ENP_Total,AFG,0.17143
0.16644,0.19642,0.21019,2066,ENP_Total,AFG,0.17289
0.16845,0.20029,0.21453,2067,ENP_Total,AFG,0.17584
0.17008,0.20358,0.22084,2068,ENP_Total,AFG,0.18045
0.17122,0.20631,0.22979,2069,ENP_Total,AFG,0.1868
0.17195,0.20856,0.24171,2070,ENP_Total,AFG,0.19496
0.1724,0.21048,0.25701,2071,ENP_Total,AFG,0.20507
0.17268,0.21238,0.27589,2072,ENP_Total,AFG,0.21722
0.17332,0.21457,0.29772,2073,ENP_Total,AFG,0.23146
0.17453,0.21707,0.32177,2074,ENP_Total,AFG,0.2492
0.17614,0.22018,0.34918,2075,ENP_Total,AFG,0.26884
0.17806,0.22472,0.37844,2076,ENP_Total,AFG,0.28972
0.18083,0.23063,0.40937,2077,ENP_Total,AFG,0.31289
0.18463,0.23745,0.44086,2078,ENP_Total,AFG,0.33704
0.18946,0.24563,0.47164,2079,ENP_Total,AFG,0.36226
0.19521,0.25538,0.50127,2080,ENP_Total,AFG,0.38677
0.20193,0.26659,0.52949,2081,ENP_Total,AFG,0.41048
0.20982,0.27934,0.55627,2082,ENP_Total,AFG,0.43293
0.2189,0.2936,0.58186,2083,ENP_Total,AFG,0.45446
0.22933,0.3094,0.60646,2084,ENP_Total,AFG,0.47513
0.2413,0.32718,0.63157,2085,ENP_Total,AFG,0.49504
0.25474,0.3473,0.65734,2086,ENP_Total,AFG,0.51441
0.2697,0.36972,0.68384,2087,ENP_Total,AFG,0.53356
0.28621,0.39447,0.71133,2088,ENP_Total,AFG,0.55295
0.30425,0.42173,0.73994,2089,ENP_Total,AFG,0.5729
0.32373,0.45143,0.77003,2090,ENP_Total,AFG,0.59374
0.34462,0.48348,0.80212,2091,ENP_Total,AFG,0.61584
0.36684,0.51795,0.83644,2092,ENP_Total,AFG,0.63941
0.39044,0.55471,0.87514,2093,ENP_Total,AFG,0.66592
0.41538,0.59366,0.91923,2094,ENP_Total,AFG,0.69638
0.44171,0.63496,0.96954,2095,ENP_Total,AFG,0.73167
0.4695,0.67868,1.02689,2096,ENP_Total,AFG,0.77206
0.49881,0.72505,1.09122,2097,ENP_Total,AFG,0.8178
0.52967,0.77421,1.16165,2098,ENP_Total,AFG,0.86896
0.56242,0.82633,1.23617,2099,ENP_Total,AFG,0.9237
0.5968,0.88159,1.30525,2100,ENP_Total,AFG,0.97492
0.36574,0.36574,0.36574,2019,ENP_Total,AGO,0.36574
0.37073,0.37073,0.37073,2020,ENP_Total,AGO,0.37073
0.36394,0.36394,0.36394,2021,ENP_Total,AGO,0.36394
0.35602,0.35602,0.35602,2022,ENP_Total,AGO,0.35602
0.35201,0.35201,0.35202,2023,ENP_Total,AGO,0.35202
0.34008,0.34008,0.34008,2024,ENP_Total,AGO,0.34008
0.33308,0.33308,0.33328,2025,ENP_Total,AGO,0.33328
0.32777,0.32777,0.32787,2026,ENP_Total,AGO,0.32787
0.32549,0.32546,0.32265,2027,ENP_Total,AGO,0.32268
0.32465,0.32449,0.31487,2028,ENP_Total,AGO,0.315
0.32053,0.32019,0.30179,2029,ENP_Total,AGO,0.30196
0.3142,0.31408,0.2875,2030,ENP_Total,AGO,0.28745
0.30873,0.30909,0.27479,2031,ENP_Total,AGO,0.27443
0.30631,0.30735,0.26548,2032,ENP_Total,AGO,0.26469
0.3042,0.30615,0.25842,2033,ENP_Total,AGO,0.2571
0.3014,0.30428,0.25292,2034,ENP_Total,AGO,0.251
0.29862,0.30251,0.24894,2035,ENP_Total,AGO,0.24639
0.29705,0.30208,0.2446,2036,ENP_Total,AGO,0.24144
0.29651,0.30286,0.24042,2037,ENP_Total,AGO,0.23693
0.29636,0.30314,0.23606,2038,ENP_Total,AGO,0.23231
0.2985,0.30522,0.23124,2039,ENP_Total,AGO,0.22936
0.29887,0.307,0.22551,2040,ENP_Total,AGO,0.2228
0.30045,0.31002,0.21876,2041,ENP_Total,AGO,0.21559
0.30185,0.31117,0.21309,2042,ENP_Total,AGO,0.20975
0.30201,0.31192,0.20704,2043,ENP_Total,AGO,0.20385
0.30291,0.3131,0.20139,2044,ENP_Total,AGO,0.19846
0.30178,0.3143,0.19618,2045,ENP_Total,AGO,0.19328
0.30064,0.31379,0.19122,2046,ENP_Total,AGO,0.18844
0.30114,0.31435,0.18692,2047,ENP_Total,AGO,0.18433
