Baseline,SDG Push,JET SDG,Year,indicator,Country/Region,Enhanced NDC
18.0,18.0,18.0,2019,MalnChild_Percent,AFG,18.0
18.05,18.05,18.05,2020,MalnChild_Percent,AFG,18.05
18.34,18.34,18.34,2021,MalnChild_Percent,AFG,18.34
18.99,18.99,18.99,2022,MalnChild_Percent,AFG,18.99
19.94,19.94,19.94,2023,MalnChild_Percent,AFG,19.94
20.78,20.78,20.78,2024,MalnChild_Percent,AFG,20.78
21.09,20.39,20.39,2025,MalnChild_Percent,AFG,21.09
21.25,20.6,20.6,2026,MalnChild_Percent,AFG,21.24
21.31,20.24,20.24,2027,MalnChild_Percent,AFG,21.31
21.09,19.86,19.86,2028,MalnChild_Percent,AFG,21.09
20.56,19.19,19.19,2029,MalnChild_Percent,AFG,20.57
19.91,18.44,18.45,2030,MalnChild_Percent,AFG,19.91
19.31,17.73,17.75,2031,MalnChild_Percent,AFG,19.33
18.77,17.05,17.06,2032,MalnChild_Percent,AFG,18.77
18.35,16.47,16.45,2033,MalnChild_Percent,AFG,18.31
18.17,16.12,16.06,2034,MalnChild_Percent,AFG,18.08
18.16,15.91,15.82,2035,MalnChild_Percent,AFG,18.01
18.24,15.76,15.65,2036,MalnChild_Percent,AFG,18.05
18.36,15.61,15.45,2037,MalnChild_Percent,AFG,18.17
18.51,15.41,15.26,2038,MalnChild_Percent,AFG,18.34
18.65,15.15,14.99,2039,MalnChild_Percent,AFG,18.51
18.75,14.84,14.71,2040,MalnChild_Percent,AFG,18.64
18.71,14.5,14.39,2041,MalnChild_Percent,AFG,18.56
18.42,14.09,14.0,2042,MalnChild_Percent,AFG,18.25
18.12,13.62,13.51,2043,MalnChild_Percent,AFG,17.93
17.82,13.11,12.96,2044,MalnChild_Percent,AFG,17.61
17.43,12.59,12.39,2045,MalnChild_Percent,AFG,17.03
16.91,12.07,11.83,2046,MalnChild_Percent,AFG,16.47
16.39,11.55,11.3,2047,MalnChild_Percent,AFG,15.92
15.85,11.03,10.79,2048,MalnChild_Percent,AFG,15.39
15.29,10.55,10.31,2049,MalnChild_Percent,AFG,14.86
14.73,10.09,9.85057,2050,MalnChild_Percent,AFG,14.3
14.17,9.66201,9.42981,2051,MalnChild_Percent,AFG,13.74
13.61,9.26112,9.03865,2052,MalnChild_Percent,AFG,13.19
13.06,8.89739,8.70656,2053,MalnChild_Percent,AFG,12.66
