Baseline,SDG Push,JET SDG,Year,indicator,Country/Region,Enhanced NDC
74.35,74.35,74.35,2019,WaterAccessImproved_Percent,AFG,74.35
74.9,74.9,74.9,2020,WaterAccessImproved_Percent,AFG,74.9
75.62,75.62,75.62,2021,WaterAccessImproved_Percent,AFG,75.62
76.27,76.27,76.27,2022,WaterAccessImproved_Percent,AFG,76.27
76.98,76.98,76.98,2023,WaterAccessImproved_Percent,AFG,76.98
77.74,77.74,77.74,2024,WaterAccessImproved_Percent,AFG,77.74
78.46,78.46,78.46,2025,WaterAccessImproved_Percent,AFG,78.46
79.08,79.08,79.08,2026,WaterAccessImproved_Percent,AFG,79.08
79.52,79.52,79.52,2027,WaterAccessImproved_Percent,AFG,79.52
79.73,79.73,79.73,2028,WaterAccessImproved_Percent,AFG,79.73
79.71,79.7,79.7,2029,WaterAccessImproved_Percent,AFG,79.71
79.48,79.86,79.86,2030,WaterAccessImproved_Percent,AFG,79.48
79.07,80.22,80.23,2031,WaterAccessImproved_Percent,AFG,79.07
78.8,80.76,80.78,2032,WaterAccessImproved_Percent,AFG,78.8
78.66,81.52,81.54,2033,WaterAccessImproved_Percent,AFG,78.66
78.6,82.45,82.47,2034,WaterAccessImproved_Percent,AFG,78.6
78.54,83.51,83.53,2035,WaterAccessImproved_Percent,AFG,78.55
78.5,84.61,84.63,2036,WaterAccessImproved_Percent,AFG,78.5
78.51,85.69,85.71,2037,WaterAccessImproved_Percent,AFG,78.51
78.59,86.73,86.74,2038,WaterAccessImproved_Percent,AFG,78.57
78.7,87.7,87.72,2039,WaterAccessImproved_Percent,AFG,78.67
78.82,88.6,88.64,2040,WaterAccessImproved_Percent,AFG,78.77
78.92,89.47,89.52,2041,WaterAccessImproved_Percent,AFG,78.86
78.95,90.32,90.39,2042,WaterAccessImproved_Percent,AFG,78.95
79.08,91.17,91.26,2043,WaterAccessImproved_Percent,AFG,79.18
79.31,92.03,92.14,2044,WaterAccessImproved_Percent,AFG,79.43
79.51,92.9,93.03,2045,WaterAccessImproved_Percent,AFG,79.65
79.7,93.76,93.91,2046,WaterAccessImproved_Percent,AFG,79.86
79.87,94.61,94.77,2047,WaterAccessImproved_Percent,AFG,80.04
80.0,95.42,95.58,2048,WaterAccessImproved_Percent,AFG,80.18
80.11,96.17,96.32,2049,WaterAccessImproved_Percent,AFG,80.32
80.22,96.84,96.99,2050,WaterAccessImproved_Percent,AFG,80.45
80.35,97.44,97.58,2051,WaterAccessImproved_Percent,AFG,80.59
80.5,97.96,98.09,2052,WaterAccessImproved_Percent,AFG,80.74
80.67,98.4,98.51,2053,WaterAccessImproved_Percent,AFG,80.91
80.87,98.77,98.86,2054,WaterAccessImproved_Percent,AFG,81.11
81.07,99.06,99.14,2055,WaterAccessImproved_Percent,AFG,81.33
81.29,99.29,99.35,2056,WaterAccessImproved_Percent,AFG,81.55
81.51,99.47,99.52,2057,WaterAccessImproved_Percent,AFG,81.78
81.74,99.6,99.65,2058,WaterAccessImproved_Percent,AFG,82.01
81.95,99.71,99.74,2059,WaterAccessImproved_Percent,AFG,82.24
82.17,99.79,99.82,2060,WaterAccessImproved_Percent,AFG,82.46
82.37,99.85,99.87,2061,WaterAccessImproved_Percent,AFG,82.67
82.57,99.89,99.91,2062,WaterAccessImproved_Percent,AFG,82.87
