Baseline,SDG Push,JET SDG,Year,indicator,Country/Region,Enhanced NDC
12.44,12.44,12.44,2019,Pov190_Number,AFG,12.44
13.87,13.87,13.87,2020,Pov190_Number,AFG,13.87
17.76,17.76,17.76,2021,Pov190_Number,AFG,17.76
21.43,21.43,21.43,2022,Pov190_Number,AFG,21.43
23.66,23.66,23.66,2023,Pov190_Number,AFG,23.66
25.61,25.61,25.61,2024,Pov190_Number,AFG,25.61
27.38,27.12,27.12,2025,Pov190_Number,AFG,27.38
28.49,28.09,28.09,2026,Pov190_Number,AFG,28.49
28.93,28.4,28.39,2027,Pov190_Number,AFG,28.92
29.03,28.45,28.44,2028,Pov190_Number,AFG,29.01
29.22,28.55,28.56,2029,Pov190_Number,AFG,29.21
29.4,28.62,28.58,2030,Pov190_Number,AFG,29.35
29.84,28.93,28.74,2031,Pov190_Number,AFG,29.65
30.97,29.93,29.58,2032,Pov190_Number,AFG,30.61
32.58,31.46,30.97,2033,Pov190_Number,AFG,32.06
34.49,33.26,32.66,2034,Pov190_Number,AFG,33.84
36.56,35.13,34.47,2035,Pov190_Number,AFG,35.9
38.72,36.91,36.29,2036,Pov190_Number,AFG,38.14
40.91,38.53,37.9,2037,Pov190_Number,AFG,40.49
43.04,39.91,39.37,2038,Pov190_Number,AFG,42.78
44.78,41.03,40.61,2039,Pov190_Number,AFG,44.41
45.74,41.78,41.38,2040,Pov190_Number,AFG,45.3
46.68,42.12,41.6,2041,Pov190_Number,AFG,46.19
47.64,42.06,41.31,2042,Pov190_Number,AFG,47.05
48.21,41.78,40.66,2043,Pov190_Number,AFG,46.92
48.3,41.28,39.82,2044,Pov190_Number,AFG,46.76
48.31,40.55,38.9,2045,Pov190_Number,AFG,46.59
48.16,39.6,37.87,2046,Pov190_Number,AFG,46.4
47.83,38.55,36.74,2047,Pov190_Number,AFG,46.09
47.35,37.45,35.5,2048,Pov190_Number,AFG,45.5
46.73,36.33,34.25,2049,Pov190_Number,AFG,44.73
45.9,35.12,32.96,2050,Pov190_Number,AFG,43.86
44.98,33.92,31.92,2051,Pov190_Number,AFG,42.98
44.06,32.76,30.95,2052,Pov190_Number,AFG,42.04
43.2,31.65,29.92,2053,Pov190_Number,AFG,41.2
42.4,30.55,28.91,2054,Pov190_Number,AFG,40.53
