Baseline,SDG Push,JET SDG,Year,indicator,Enhanced NDC
0.05986,0.05986,0.05986,2019,CarbonEmissions,0.05986
0.06007,0.06007,0.06007,2020,CarbonEmissions,0.06007
0.06033,0.06033,0.06033,2021,CarbonEmissions,0.06033
0.06042,0.06042,0.06042,2022,CarbonEmissions,0.06042
0.06093,0.06093,0.06093,2023,CarbonEmissions,0.06093
0.06115,0.06115,0.06115,2024,CarbonEmissions,0.06115
0.06129,0.06129,0.06176,2025,CarbonEmissions,0.06176
0.06155,0.06155,0.06228,2026,CarbonEmissions,0.06227
0.06195,0.06195,0.06259,2027,CarbonEmissions,0.06259
0.06216,0.06213,0.06232,2028,CarbonEmissions,0.06234
0.0624,0.06237,0.0619,2029,CarbonEmissions,0.06194
0.06267,0.06266,0.06135,2030,CarbonEmissions,0.06138
0.06286,0.0629,0.06055,2031,CarbonEmissions,0.06055
0.06288,0.063,0.05992,2032,CarbonEmissions,0.05987
0.06279,0.063,0.05942,2033,CarbonEmissions,0.05931
0.06262,0.06289,0.05904,2034,CarbonEmissions,0.05886
0.0624,0.06274,0.0586,2035,CarbonEmissions,0.05833
0.06215,0.0626,0.05826,2036,CarbonEmissions,0.0579
0.0619,0.06244,0.05819,2037,CarbonEmissions,0.05775
0.06164,0.0622,0.05802,2038,CarbonEmissions,0.0575
0.06135,0.06193,0.0577,2039,CarbonEmissions,0.05715
0.06107,0.06168,0.0573,2040,CarbonEmissions,0.05673
0.06075,0.06142,0.05686,2041,CarbonEmissions,0.05628
0.06038,0.06111,0.0564,2042,CarbonEmissions,0.05581
0.05999,0.06077,0.05593,2043,CarbonEmissions,0.05534
0.05952,0.06033,0.05545,2044,CarbonEmissions,0.05486
0.05901,0.05984,0.055,2045,CarbonEmissions,0.05441
0.0585,0.05934,0.05444,2046,CarbonEmissions,0.05385
0.05795,0.05882,0.05363,2047,CarbonEmissions,0.05306
0.05741,0.0583,0.05297,2048,CarbonEmissions,0.0524
0.05687,0.05781,0.05239,2049,CarbonEmissions,0.05182
0.05635,0.05739,0.05176,2050,CarbonEmissions,0.05119
0.05583,0.05691,0.05122,2051,CarbonEmissions,0.05064
0.05531,0.05642,0.05078,2052,CarbonEmissions,0.05019
0.0548,0.05591,0.05041,2053,CarbonEmissions,0.04978
0.05429,0.05538,0.05004,2054,CarbonEmissions,0.0494
0.05379,0.05487,0.0497,2055,CarbonEmissions,0.04906
0.05328,0.05435,0.04939,2056,CarbonEmissions,0.04877
0.05278,0.05384,0.04891,2057,CarbonEmissions,0.04834
0.05227,0.05334,0.04845,2058,CarbonEmissions,0.04791
0.05179,0.05284,0.0479,2059,CarbonEmissions,0.0474
0.05131,0.05237,0.04744,2060,CarbonEmissions,0.04698
0.05084,0.05192,0.04697,2061,CarbonEmissions,0.04651
0.0504,0.05149,0.04652,2062,CarbonEmissions,0.04608
0.04999,0.05109,0.0461,2063,CarbonEmissions,0.04565
0.04961,0.05072,0.04569,2064,CarbonEmissions,0.04526
0.04926,0.05038,0.04521,2065,CarbonEmissions,0.04477
0.04894,0.05008,0.04481,2066,CarbonEmissions,0.04438
0.04864,0.04979,0.04446,2067,CarbonEmissions,0.04403
0.04834,0.0495,0.04414,2068,CarbonEmissions,0.0437
0.04804,0.04918,0.04383,2069,CarbonEmissions,0.04339
0.04772,0.04884,0.04361,2070,CarbonEmissions,0.04316
0.04741,0.04849,0.04337,2071,CarbonEmissions,0.04291
0.04709,0.04813,0.04314,2072,CarbonEmissions,0.04268
0.04677,0.0478,0.04291,2073,CarbonEmissions,0.04246
0.04646,0.04749,0.04271,2074,CarbonEmissions,0.04224
0.04617,0.0472,0.04248,2075,CarbonEmissions,0.04204
0.04589,0.04693,0.04228,2076,CarbonEmissions,0.04185
0.04562,0.04668,0.04206,2077,CarbonEmissions,0.04164
0.04537,0.04642,0.04185,2078,CarbonEmissions,0.04146
0.04513,0.04617,0.04163,2079,CarbonEmissions,0.04126
0.0449,0.04593,0.04142,2080,CarbonEmissions,0.04108
0.04468,0.0457,0.04121,2081,CarbonEmissions,0.04089
0.04448,0.04547,0.04101,2082,CarbonEmissions,0.04072
0.04429,0.04526,0.04082,2083,CarbonEmissions,0.04055
0.04411,0.04507,0.04063,2084,CarbonEmissions,0.04038
0.04396,0.04489,0.04046,2085,CarbonEmissions,0.04023
0.04381,0.04471,0.0403,2086,CarbonEmissions,0.04008
0.04368,0.04455,0.04014,2087,CarbonEmissions,0.03994
0.04356,0.04441,0.04,2088,CarbonEmissions,0.03981
0.04346,0.04429,0.03986,2089,CarbonEmissions,0.03968
0.04337,0.04419,0.03973,2090,CarbonEmissions,0.03956
0.04329,0.0441,0.03961,2091,CarbonEmissions,0.03945
0.04321,0.04403,0.03948,2092,CarbonEmissions,0.03933
0.04314,0.04396,0.03937,2093,CarbonEmissions,0.03923
0.04308,0.0439,0.03926,2094,CarbonEmissions,0.03913
0.04302,0.04384,0.03916,2095,CarbonEmissions,0.03904
0.04296,0.04378,0.03906,2096,CarbonEmissions,0.03895
0.0429,0.04372,0.03897,2097,CarbonEmissions,0.03887
0.04285,0.04368,0.03889,2098,CarbonEmissions,0.0388
0.04279,0.04364,0.03882,2099,CarbonEmissions,0.03873
0.04275,0.04361,0.03876,2100,CarbonEmissions,0.03867
6.498,6.498,6.498,2019,CarbonEmissions_per_capita,6.49804
6.442,6.442,6.442,2020,CarbonEmissions_per_capita,6.44239
6.411,6.411,6.411,2021,CarbonEmissions_per_capita,6.41072
6.372,6.372,6.372,2022,CarbonEmissions_per_capita,6.37174
6.387,6.387,6.387,2023,CarbonEmissions_per_capita,6.38668
6.378,6.378,6.378,2024,CarbonEmissions_per_capita,6.37787
6.364,6.364,6.413,2025,CarbonEmissions_per_capita,6.41253
6.365,6.366,6.441,2026,CarbonEmissions_per_capita,6.44023
6.384,6.384,6.45,2027,CarbonEmissions_per_capita,6.45003
6.386,6.383,6.402,2028,CarbonEmissions_per_capita,6.40455
6.396,6.392,6.344,2029,CarbonEmissions_per_capita,6.34801
6.417,6.415,6.281,2030,CarbonEmissions_per_capita,6.2844
6.442,6.445,6.205,2031,CarbonEmissions_per_capita,6.20514
6.46,6.471,6.156,2032,CarbonEmissions_per_capita,6.15109
6.478,6.499,6.13,2033,CarbonEmissions_per_capita,6.11907
6.497,6.524,6.124,2034,CarbonEmissions_per_capita,6.10641
6.515,6.549,6.117,2035,CarbonEmissions_per_capita,6.08981
6.532,6.577,6.121,2036,CarbonEmissions_per_capita,6.08488
6.551,6.605,6.156,2037,CarbonEmissions_per_capita,6.11156
6.571,6.627,6.181,2038,CarbonEmissions_per_capita,6.13036
6.59,6.648,6.193,2039,CarbonEmissions_per_capita,6.13975
6.613,6.673,6.199,2040,CarbonEmissions_per_capita,6.14419
6.636,6.7,6.204,2041,CarbonEmissions_per_capita,6.14842
6.656,6.725,6.208,2042,CarbonEmissions_per_capita,6.15263
6.676,6.749,6.213,2043,CarbonEmissions_per_capita,6.15941
6.691,6.767,6.221,2044,CarbonEmissions_per_capita,6.1683
6.707,6.784,6.236,2045,CarbonEmissions_per_capita,6.18498
6.728,6.804,6.244,2046,CarbonEmissions_per_capita,6.19489
6.752,6.831,6.229,2047,CarbonEmissions_per_capita,6.18351
6.783,6.863,6.236,2048,CarbonEmissions_per_capita,6.19293
6.82,6.902,6.257,2049,CarbonEmissions_per_capita,6.21553
6.86,6.952,6.271,2050,CarbonEmissions_per_capita,6.23219
6.899,6.995,6.296,2051,CarbonEmissions_per_capita,6.25803
6.938,7.034,6.333,2052,CarbonEmissions_per_capita,6.29409
6.976,7.071,6.377,2053,CarbonEmissions_per_capita,6.3364
7.015,7.107,6.422,2054,CarbonEmissions_per_capita,6.38195
7.058,7.146,6.473,2055,CarbonEmissions_per_capita,6.43452
7.104,7.189,6.534,2056,CarbonEmissions_per_capita,6.49921
7.154,7.237,6.576,2057,CarbonEmissions_per_capita,6.54804
7.209,7.29,6.622,2058,CarbonEmissions_per_capita,6.6015
7.27,7.349,6.663,2059,CarbonEmissions_per_capita,6.64786
7.338,7.417,6.718,2060,CarbonEmissions_per_capita,6.71146
7.413,7.492,6.779,2061,CarbonEmissions_per_capita,6.77337
7.499,7.579,6.847,2062,CarbonEmissions_per_capita,6.84597
7.597,7.676,6.925,2063,CarbonEmissions_per_capita,6.92525
7.707,7.786,7.011,2064,CarbonEmissions_per_capita,7.01538
7.83,7.909,7.09,2065,CarbonEmissions_per_capita,7.09726
7.965,8.045,7.19,2066,CarbonEmissions_per_capita,7.20046
8.112,8.191,7.303,2067,CarbonEmissions_per_capita,7.31653
8.268,8.345,7.426,2068,CarbonEmissions_per_capita,7.4429
8.432,8.502,7.558,2069,CarbonEmissions_per_capita,7.578
8.6,8.663,7.713,2070,CarbonEmissions_per_capita,7.73427
8.775,8.827,7.868,2071,CarbonEmissions_per_capita,7.89236
8.956,8.996,8.032,2072,CarbonEmissions_per_capita,8.05914
9.141,9.174,8.203,2073,CarbonEmissions_per_capita,8.23359
9.335,9.362,8.382,2074,CarbonEmissions_per_capita,8.41442
9.534,9.559,8.562,2075,CarbonEmissions_per_capita,8.60159
9.739,9.762,8.751,2076,CarbonEmissions_per_capita,8.79548
9.949,9.972,8.937,2077,CarbonEmissions_per_capita,8.98823
10.16,10.18,9.129,2078,CarbonEmissions_per_capita,9.18757
10.37,10.39,9.318,2079,CarbonEmissions_per_capita,9.3833
10.59,10.61,9.51,2080,CarbonEmissions_per_capita,9.58194
10.8,10.82,9.699,2081,CarbonEmissions_per_capita,9.77615
11.01,11.03,9.888,2082,CarbonEmissions_per_capita,9.97072
11.22,11.24,10.07,2083,CarbonEmissions_per_capita,10.16
11.42,11.44,10.26,2084,CarbonEmissions_per_capita,10.34
11.62,11.64,10.44,2085,CarbonEmissions_per_capita,10.52
11.81,11.84,10.61,2086,CarbonEmissions_per_capita,10.69
12,12.03,10.78,2087,CarbonEmissions_per_capita,10.86
12.18,12.21,10.94,2088,CarbonEmissions_per_capita,11.01
12.35,12.39,11.09,2089,CarbonEmissions_per_capita,11.16
12.51,12.56,11.23,2090,CarbonEmissions_per_capita,11.3
12.66,12.72,11.37,2091,CarbonEmissions_per_capita,11.43
12.8,12.88,11.49,2092,CarbonEmissions_per_capita,11.54
12.94,13.03,11.61,2093,CarbonEmissions_per_capita,11.65
13.06,13.16,11.71,2094,CarbonEmissions_per_capita,11.75
13.18,13.29,11.81,2095,CarbonEmissions_per_capita,11.85
13.29,13.41,11.91,2096,CarbonEmissions_per_capita,11.94
13.39,13.52,11.99,2097,CarbonEmissions_per_capita,12.02
13.48,13.62,12.07,2098,CarbonEmissions_per_capita,12.1
13.57,13.72,12.15,2099,CarbonEmissions_per_capita,12.17
13.66,13.82,12.23,2100,CarbonEmissions_per_capita,12.25
4.16487,4.16487,4.16487,2019,ChildMort5Yrs,4.16487
4.31911,4.31911,4.31911,2020,ChildMort5Yrs,4.31911
4.22178,4.22178,4.22178,2021,ChildMort5Yrs,4.22178
4.01694,4.01694,4.01694,2022,ChildMort5Yrs,4.01694
3.87394,3.87394,3.87394,2023,ChildMort5Yrs,3.87394
3.68193,3.68193,3.68193,2024,ChildMort5Yrs,3.68193
3.51985,3.51914,3.51914,2025,ChildMort5Yrs,3.51985
3.36925,3.36756,3.36758,2026,ChildMort5Yrs,3.36928
3.26809,3.26228,3.26509,2027,ChildMort5Yrs,3.27091
3.18809,3.17722,3.17153,2028,ChildMort5Yrs,3.18246
3.12256,3.10591,3.10144,2029,ChildMort5Yrs,3.11822
3.07046,3.04691,3.04118,2030,ChildMort5Yrs,3.06485
3.03009,2.99988,2.99057,2031,ChildMort5Yrs,3.021
2.99713,2.96111,2.94948,2032,ChildMort5Yrs,2.98594
2.96894,2.92728,2.91594,2033,ChildMort5Yrs,2.9585
2.94247,2.89464,2.88516,2034,ChildMort5Yrs,2.93466
2.91702,2.8628,2.8574,2035,ChildMort5Yrs,2.91355
2.89073,2.83119,2.82982,2036,ChildMort5Yrs,2.89101
2.86106,2.79629,2.79902,2037,ChildMort5Yrs,2.86618
2.8257,2.75538,2.76098,2038,ChildMort5Yrs,2.83262
2.78241,2.70712,2.71691,2039,ChildMort5Yrs,2.79432
2.74034,2.65918,2.6709,2040,ChildMort5Yrs,2.75335
2.69656,2.60976,2.62256,2041,ChildMort5Yrs,2.71064
2.6503,2.55731,2.56944,2042,ChildMort5Yrs,2.6622
