Baseline,JET SDG,SDG Push,Year,indicator,Enhanced NDC
40.05,19.97,46.2,2087,ENDEM,17.55
40.12,19.61,46.27,2088,ENDEM,17.24
40.18,19.24,46.32,2089,ENDEM,16.92
40.24,18.87,46.37,2090,ENDEM,16.6
40.29,18.49,46.41,2091,ENDEM,16.27
40.34,18.53,46.43,2092,ENDEM,16.32
40.39,18.56,46.45,2093,ENDEM,16.36
40.43,18.59,46.45,2094,ENDEM,16.4
40.47,18.6,46.45,2095,ENDEM,16.43
40.51,18.61,46.45,2096,ENDEM,16.46
40.54,18.61,46.44,2097,ENDEM,16.48
40.57,18.62,46.43,2098,ENDEM,16.5
40.6,18.6,46.42,2099,ENDEM,16.5
40.6,18.43,46.37,2100,ENDEM,16.37
1.313,1.313,1.313,2019,ENDEM_GDP,1.31263
1.313,1.313,1.313,2020,ENDEM_GDP,1.31316
1.234,1.234,1.234,2021,ENDEM_GDP,1.23424
1.223,1.223,1.223,2022,ENDEM_GDP,1.22311
1.179,1.179,1.179,2023,ENDEM_GDP,1.17917
1.15,1.15,1.15,2024,ENDEM_GDP,1.15016
1.123,1.111,1.123,2025,ENDEM_GDP,1.11107
1.097,1.073,1.097,2026,ENDEM_GDP,1.07316
1.061,1.025,1.059,2027,ENDEM_GDP,1.02749
1.034,0.988,1.03,2028,ENDEM_GDP,0.99069
1.007,0.952,1.003,2029,ENDEM_GDP,0.95614
0.982,0.92,0.977,2030,ENDEM_GDP,0.92455
0.958,0.89,0.951,2031,ENDEM_GDP,0.89577
0.935,0.861,0.927,2032,ENDEM_GDP,0.86764
0.912,0.834,0.904,2033,ENDEM_GDP,0.8416
0.891,0.808,0.881,2034,ENDEM_GDP,0.81677
0.871,0.783,0.859,2035,ENDEM_GDP,0.79323
0.851,0.759,0.838,2036,ENDEM_GDP,0.77024
0.832,0.724,0.817,2037,ENDEM_GDP,0.73634
0.814,0.69,0.797,2038,ENDEM_GDP,0.7036
0.796,0.658,0.778,2039,ENDEM_GDP,0.67191
0.778,0.629,0.76,2040,ENDEM_GDP,0.64369
0.761,0.602,0.742,2041,ENDEM_GDP,0.61653
0.745,0.575,0.725,2042,ENDEM_GDP,0.59052
0.73,0.55,0.709,2043,ENDEM_GDP,0.56577
0.715,0.526,0.693,2044,ENDEM_GDP,0.54206
0.701,0.502,0.678,2045,ENDEM_GDP,0.51912
0.688,0.479,0.664,2046,ENDEM_GDP,0.49614
0.675,0.47,0.65,2047,ENDEM_GDP,0.48857
0.663,0.462,0.637,2048,ENDEM_GDP,0.48112
0.651,0.454,0.625,2049,ENDEM_GDP,0.47424
0.64,0.447,0.613,2050,ENDEM_GDP,0.46764
0.629,0.439,0.601,2051,ENDEM_GDP,0.46063
0.619,0.432,0.59,2052,ENDEM_GDP,0.4536
0.609,0.424,0.58,2053,ENDEM_GDP,0.44649
0.599,0.416,0.569,2054,ENDEM_GDP,0.43922
0.589,0.408,0.56,2055,ENDEM_GDP,0.43201
0.58,0.397,0.55,2056,ENDEM_GDP,0.42075
0.571,0.386,0.541,2057,ENDEM_GDP,0.40998
0.563,0.375,0.532,2058,ENDEM_GDP,0.39902
0.555,0.364,0.524,2059,ENDEM_GDP,0.38875
0.547,0.354,0.516,2060,ENDEM_GDP,0.37837
0.54,0.344,0.508,2061,ENDEM_GDP,0.36862
0.533,0.334,0.5,2062,ENDEM_GDP,0.3591
0.526,0.325,0.493,2063,ENDEM_GDP,0.35003
0.519,0.316,0.487,2064,ENDEM_GDP,0.34137
0.513,0.308,0.48,2065,ENDEM_GDP,0.33327
0.507,0.3,0.474,2066,ENDEM_GDP,0.32505
0.501,0.292,0.468,2067,ENDEM_GDP,0.31707
0.496,0.285,0.463,2068,ENDEM_GDP,0.30953
0.491,0.278,0.458,2069,ENDEM_GDP,0.30213
0.487,0.271,0.454,2070,ENDEM_GDP,0.29523
0.483,0.264,0.449,2071,ENDEM_GDP,0.28825
0.478,0.257,0.445,2072,ENDEM_GDP,0.28131
0.475,0.25,0.441,2073,ENDEM_GDP,0.27442
0.471,0.244,0.437,2074,ENDEM_GDP,0.26768
0.467,0.237,0.434,2075,ENDEM_GDP,0.26092
0.464,0.231,0.43,2076,ENDEM_GDP,0.25417
0.461,0.224,0.427,2077,ENDEM_GDP,0.24761
0.458,0.218,0.424,2078,ENDEM_GDP,0.24102
0.455,0.212,0.42,2079,ENDEM_GDP,0.23463
0.452,0.206,0.417,2080,ENDEM_GDP,0.22828
0.449,0.201,0.414,2081,ENDEM_GDP,0.22219
0.447,0.195,0.412,2082,ENDEM_GDP,0.21608
0.444,0.189,0.409,2083,ENDEM_GDP,0.21021
0.441,0.184,0.405,2084,ENDEM_GDP,0.2044
0.439,0.179,0.402,2085,ENDEM_GDP,0.19875
0.437,0.174,0.398,2086,ENDEM_GDP,0.19325
0.434,0.169,0.394,2087,ENDEM_GDP,0.18792
0.43,0.165,0.391,2088,ENDEM_GDP,0.18282
0.427,0.16,0.388,2089,ENDEM_GDP,0.17783
0.424,0.156,0.385,2090,ENDEM_GDP,0.17298
0.421,0.151,0.382,2091,ENDEM_GDP,0.16823
0.418,0.15,0.379,2092,ENDEM_GDP,0.16743
0.416,0.15,0.377,2093,ENDEM_GDP,0.16665
0.413,0.149,0.375,2094,ENDEM_GDP,0.16591
0.411,0.148,0.372,2095,ENDEM_GDP,0.16519
0.409,0.148,0.37,2096,ENDEM_GDP,0.16448
0.407,0.147,0.368,2097,ENDEM_GDP,0.16377
0.405,0.146,0.367,2098,ENDEM_GDP,0.16308
0.404,0.146,0.365,2099,ENDEM_GDP,0.16251
0.402,0.144,0.364,2100,ENDEM_GDP,0.16058
16.82,16.82,16.82,2019,ENDEM_per_capita,16.82
16.85,16.85,16.85,2020,ENDEM_per_capita,16.85
16.89,16.89,16.89,2021,ENDEM_per_capita,16.89
17.13,17.13,17.13,2022,ENDEM_per_capita,17.13
17.21,17.21,17.21,2023,ENDEM_per_capita,17.21
17.4,17.4,17.4,2024,ENDEM_per_capita,17.4
17.56,17.37,17.56,2025,ENDEM_per_capita,17.37
17.68,17.29,17.68,2026,ENDEM_per_capita,17.29
17.78,17.21,17.77,2027,ENDEM_per_capita,17.22
18,17.28,18.02,2028,ENDEM_per_capita,17.27
18.23,17.38,18.27,2029,ENDEM_per_capita,17.34
18.45,17.52,18.53,2030,ENDEM_per_capita,17.44
18.67,17.66,18.78,2031,ENDEM_per_capita,17.55
18.88,17.81,19.04,2032,ENDEM_per_capita,17.66
19.08,17.96,19.28,2033,ENDEM_per_capita,17.77
19.27,18.11,19.53,2034,ENDEM_per_capita,17.86
19.46,18.25,19.77,2035,ENDEM_per_capita,17.95
19.64,18.38,20.02,2036,ENDEM_per_capita,18.02
19.81,18.22,20.26,2037,ENDEM_per_capita,17.8
19.98,18.05,20.52,2038,ENDEM_per_capita,17.57
20.16,17.88,20.78,2039,ENDEM_per_capita,17.33
20.34,17.76,21.06,2040,ENDEM_per_capita,17.15
20.55,17.65,21.34,2041,ENDEM_per_capita,16.98
20.76,17.54,21.65,2042,ENDEM_per_capita,16.81
20.99,17.43,21.97,2043,ENDEM_per_capita,16.65
21.23,17.31,22.3,2044,ENDEM_per_capita,16.47
21.47,17.18,22.64,2045,ENDEM_per_capita,16.29
21.71,16.99,22.99,2046,ENDEM_per_capita,16.05
21.95,17.32,23.34,2047,ENDEM_per_capita,16.3
22.2,17.64,23.7,2048,ENDEM_per_capita,16.55
22.44,17.97,24.05,2049,ENDEM_per_capita,16.79
22.68,18.28,24.41,2050,ENDEM_per_capita,17.02
22.92,18.57,24.77,2051,ENDEM_per_capita,17.23
23.16,18.85,25.13,2052,ENDEM_per_capita,17.43
23.4,19.11,25.49,2053,ENDEM_per_capita,17.63
23.65,19.36,25.86,2054,ENDEM_per_capita,17.81
23.92,19.61,26.25,2055,ENDEM_per_capita,17.99
24.19,19.67,26.65,2056,ENDEM_per_capita,17.99
24.48,19.72,27.06,2057,ENDEM_per_capita,17.99
24.77,19.76,27.49,2058,ENDEM_per_capita,17.98
25.08,19.81,27.92,2059,ENDEM_per_capita,17.98
25.4,19.85,28.36,2060,ENDEM_per_capita,17.97
25.74,19.9,28.83,2061,ENDEM_per_capita,17.97
26.08,19.96,29.31,2062,ENDEM_per_capita,17.97
26.44,20.02,29.8,2063,ENDEM_per_capita,17.97
26.8,20.07,30.31,2064,ENDEM_per_capita,17.97
27.16,20.12,30.81,2065,ENDEM_per_capita,17.98
27.52,20.16,31.31,2066,ENDEM_per_capita,17.97
27.89,20.18,31.81,2067,ENDEM_per_capita,17.96
28.29,20.2,32.35,2068,ENDEM_per_capita,17.96
28.7,20.2,32.88,2069,ENDEM_per_capita,17.95
29.12,20.21,33.42,2070,ENDEM_per_capita,17.96
29.55,20.19,33.95,2071,ENDEM_per_capita,17.94
29.97,20.14,34.47,2072,ENDEM_per_capita,17.9
30.4,20.07,34.99,2073,ENDEM_per_capita,17.84
30.82,19.99,35.49,2074,ENDEM_per_capita,17.77
31.24,19.88,35.99,2075,ENDEM_per_capita,17.68
