Baseline,JET SDG,SDG Push,Year,indicator,Enhanced NDC
0.383,0.383,0.383,2024,PovHeadcountSexDif_25_34,0.38334
0.358,0.351,0.351,2025,PovHeadcountSexDif_25_34,0.35723
0.333,0.32,0.321,2026,PovHeadcountSexDif_25_34,0.3329
0.309,0.29,0.291,2027,PovHeadcountSexDif_25_34,0.30863
0.284,0.259,0.259,2028,PovHeadcountSexDif_25_34,0.28295
0.256,0.225,0.225,2029,PovHeadcountSexDif_25_34,0.25498
0.228,0.192,0.192,2030,PovHeadcountSexDif_25_34,0.22822
0.202,0.161,0.16,2031,PovHeadcountSexDif_25_34,0.2028
0.178,0.132,0.131,2032,PovHeadcountSexDif_25_34,0.17859
0.156,0.108,0.107,2033,PovHeadcountSexDif_25_34,0.15589
0.135,0.088,0.086,2034,PovHeadcountSexDif_25_34,0.13493
0.116,0.071,0.07,2035,PovHeadcountSexDif_25_34,0.11651
0.099,0.057,0.056,2036,PovHeadcountSexDif_25_34,0.09933
0.084,0.043,0.042,2037,PovHeadcountSexDif_25_34,0.08459
0.072,0.032,0.032,2038,PovHeadcountSexDif_25_34,0.0729
0.062,0.022,0.022,2039,PovHeadcountSexDif_25_34,0.06254
0.053,0.013,0.013,2040,PovHeadcountSexDif_25_34,0.05442
0.045,0.004,0.004,2041,PovHeadcountSexDif_25_34,0.04655
0.037,-0.002,-0.003,2042,PovHeadcountSexDif_25_34,0.039
0.03,-0.008,-0.009,2043,PovHeadcountSexDif_25_34,0.03181
0.023,-0.008,-0.014,2044,PovHeadcountSexDif_25_34,0.02498
0.012,-0.009,-0.016,2045,PovHeadcountSexDif_25_34,0.01509
0.003,-0.011,-0.018,2046,PovHeadcountSexDif_25_34,0.00562
-0.007,-0.013,-0.021,2047,PovHeadcountSexDif_25_34,-0.00363
-0.017,-0.012,-0.02,2048,PovHeadcountSexDif_25_34,-0.01262
-0.026,-0.01,-0.019,2049,PovHeadcountSexDif_25_34,-0.02118
-0.034,-0.008,-0.017,2050,PovHeadcountSexDif_25_34,-0.02921
-0.042,-0.006,-0.015,2051,PovHeadcountSexDif_25_34,-0.03596
-0.05,-0.004,-0.014,2052,PovHeadcountSexDif_25_34,-0.04196
-0.052,-0.002,-0.012,2053,PovHeadcountSexDif_25_34,-0.04382
-0.05,-0.001,-0.011,2054,PovHeadcountSexDif_25_34,-0.04126
-0.045,0,-0.008,2055,PovHeadcountSexDif_25_34,-0.03722
-0.04,0.001,-0.005,2056,PovHeadcountSexDif_25_34,-0.03364
-0.036,0.002,-0.003,2057,PovHeadcountSexDif_25_34,-0.03035
-0.032,0.002,-0.002,2058,PovHeadcountSexDif_25_34,-0.0273
-0.028,0.001,-0.002,2059,PovHeadcountSexDif_25_34,-0.02438
-0.025,0.001,-0.001,2060,PovHeadcountSexDif_25_34,-0.02162
-0.022,0,-0.001,2061,PovHeadcountSexDif_25_34,-0.01902
-0.019,0,-0.001,2062,PovHeadcountSexDif_25_34,-0.01652
-0.016,0,-0.002,2063,PovHeadcountSexDif_25_34,-0.01413
-0.013,-0.001,-0.002,2064,PovHeadcountSexDif_25_34,-0.01187
-0.011,-0.001,-0.003,2065,PovHeadcountSexDif_25_34,-0.0097
-0.008,-0.002,-0.003,2066,PovHeadcountSexDif_25_34,-0.00678
-0.005,-0.001,-0.002,2067,PovHeadcountSexDif_25_34,-0.00377
-0.001,0,0,2068,PovHeadcountSexDif_25_34,-0.00025
-0.001,0,0,2069,PovHeadcountSexDif_25_34,-0.00053
-0.001,0,-0.001,2070,PovHeadcountSexDif_25_34,-0.00087
-0.001,0,-0.001,2071,PovHeadcountSexDif_25_34,-0.00096
-0.001,0,-0.001,2072,PovHeadcountSexDif_25_34,-0.001
-0.001,0,-0.001,2073,PovHeadcountSexDif_25_34,-0.00107
-0.001,0,-0.001,2074,PovHeadcountSexDif_25_34,-0.00118
-0.002,-0.001,-0.001,2075,PovHeadcountSexDif_25_34,-0.00132
-0.002,-0.001,-0.001,2076,PovHeadcountSexDif_25_34,-0.00167
-0.002,-0.001,-0.001,2077,PovHeadcountSexDif_25_34,-0.00188
-0.002,-0.001,-0.001,2078,PovHeadcountSexDif_25_34,-0.00201
-0.002,-0.001,-0.001,2079,PovHeadcountSexDif_25_34,-0.00212
-0.002,-0.001,-0.001,2080,PovHeadcountSexDif_25_34,-0.0022
-0.002,-0.001,-0.001,2081,PovHeadcountSexDif_25_34,-0.00226
-0.002,-0.001,-0.001,2082,PovHeadcountSexDif_25_34,-0.00228
-0.002,-0.001,-0.001,2083,PovHeadcountSexDif_25_34,-0.00227
-0.002,0,-0.001,2084,PovHeadcountSexDif_25_34,-0.00223
-0.002,0,0,2085,PovHeadcountSexDif_25_34,-0.00215
-0.002,0,0,2086,PovHeadcountSexDif_25_34,-0.00205
-0.002,0,0,2087,PovHeadcountSexDif_25_34,-0.00197
-0.002,0,0,2088,PovHeadcountSexDif_25_34,-0.0019
-0.002,0,0,2089,PovHeadcountSexDif_25_34,-0.00186
-0.002,0,0,2090,PovHeadcountSexDif_25_34,-0.00182
-0.002,0,0,2091,PovHeadcountSexDif_25_34,-0.0018
-0.002,0,0,2092,PovHeadcountSexDif_25_34,-0.00181
-0.002,0,0,2093,PovHeadcountSexDif_25_34,-0.00184
-0.002,0,0,2094,PovHeadcountSexDif_25_34,-0.00184
-0.002,0,0,2095,PovHeadcountSexDif_25_34,-0.00166
-0.002,0,0,2096,PovHeadcountSexDif_25_34,-0.00149
-0.002,0,0,2097,PovHeadcountSexDif_25_34,-0.00134
-0.001,0,0,2098,PovHeadcountSexDif_25_34,-0.00122
-0.001,0,0,2099,PovHeadcountSexDif_25_34,-0.0011
-0.001,0,0,2100,PovHeadcountSexDif_25_34,-0.001
1.071,1.071,1.071,2019,PovHeadcountTotalSexDif,
1.049,1.049,1.049,2020,PovHeadcountTotalSexDif,
0.96,0.96,0.96,2021,PovHeadcountTotalSexDif,
0.858,0.858,0.858,2022,PovHeadcountTotalSexDif,
0.739,0.739,0.739,2023,PovHeadcountTotalSexDif,
0.613,0.613,0.613,2024,PovHeadcountTotalSexDif,
0.495,0.466,0.467,2025,PovHeadcountTotalSexDif,
0.378,0.323,0.324,2026,PovHeadcountTotalSexDif,
0.266,0.188,0.189,2027,PovHeadcountTotalSexDif,
0.16,0.075,0.078,2028,PovHeadcountTotalSexDif,
0.075,-0.045,-0.04,2029,PovHeadcountTotalSexDif,
-0.016,-0.159,-0.151,2030,PovHeadcountTotalSexDif,
-0.105,-0.262,-0.251,2031,PovHeadcountTotalSexDif,
-0.186,-0.347,-0.334,2032,PovHeadcountTotalSexDif,
-0.256,-0.42,-0.405,2033,PovHeadcountTotalSexDif,
-0.318,-0.475,-0.466,2034,PovHeadcountTotalSexDif,
-0.37,-0.525,-0.514,2035,PovHeadcountTotalSexDif,
-0.411,-0.566,-0.555,2036,PovHeadcountTotalSexDif,
-0.443,-0.598,-0.587,2037,PovHeadcountTotalSexDif,
-0.468,-0.614,-0.604,2038,PovHeadcountTotalSexDif,
-0.489,-0.621,-0.616,2039,PovHeadcountTotalSexDif,
-0.503,-0.62,-0.617,2040,PovHeadcountTotalSexDif,
-0.517,-0.602,-0.609,2041,PovHeadcountTotalSexDif,
-0.528,-0.576,-0.583,2042,PovHeadcountTotalSexDif,
-0.535,-0.546,-0.553,2043,PovHeadcountTotalSexDif,
-0.54,-0.503,-0.52,2044,PovHeadcountTotalSexDif,
-0.544,-0.46,-0.476,2045,PovHeadcountTotalSexDif,
-0.553,-0.419,-0.436,2046,PovHeadcountTotalSexDif,
-0.554,-0.388,-0.401,2047,PovHeadcountTotalSexDif,
-0.555,-0.354,-0.364,2048,PovHeadcountTotalSexDif,
-0.564,-0.321,-0.328,2049,PovHeadcountTotalSexDif,
-0.578,-0.294,-0.3,2050,PovHeadcountTotalSexDif,
-0.59,-0.27,-0.275,2051,PovHeadcountTotalSexDif,
-0.603,-0.25,-0.252,2052,PovHeadcountTotalSexDif,
-0.597,-0.233,-0.233,2053,PovHeadcountTotalSexDif,
-0.575,-0.219,-0.219,2054,PovHeadcountTotalSexDif,
-0.557,-0.206,-0.21,2055,PovHeadcountTotalSexDif,
-0.541,-0.195,-0.201,2056,PovHeadcountTotalSexDif,
-0.523,-0.185,-0.194,2057,PovHeadcountTotalSexDif,
-0.501,-0.178,-0.186,2058,PovHeadcountTotalSexDif,
-0.478,-0.17,-0.178,2059,PovHeadcountTotalSexDif,
-0.452,-0.162,-0.17,2060,PovHeadcountTotalSexDif,
-0.425,-0.152,-0.163,2061,PovHeadcountTotalSexDif,
-0.398,-0.141,-0.154,2062,PovHeadcountTotalSexDif,
-0.37,-0.129,-0.146,2063,PovHeadcountTotalSexDif,
-0.343,-0.116,-0.136,2064,PovHeadcountTotalSexDif,
-0.315,-0.106,-0.125,2065,PovHeadcountTotalSexDif,
-0.287,-0.096,-0.114,2066,PovHeadcountTotalSexDif,
-0.26,-0.084,-0.099,2067,PovHeadcountTotalSexDif,
-0.23,-0.07,-0.085,2068,PovHeadcountTotalSexDif,
-0.227,-0.065,-0.077,2069,PovHeadcountTotalSexDif,
-0.224,-0.057,-0.071,2070,PovHeadcountTotalSexDif,
-0.22,-0.05,-0.063,2071,PovHeadcountTotalSexDif,
-0.21,-0.045,-0.056,2072,PovHeadcountTotalSexDif,
-0.2,-0.04,-0.051,2073,PovHeadcountTotalSexDif,
-0.191,-0.036,-0.046,2074,PovHeadcountTotalSexDif,
-0.185,-0.033,-0.042,2075,PovHeadcountTotalSexDif,
-0.179,-0.03,-0.039,2076,PovHeadcountTotalSexDif,
-0.174,-0.028,-0.036,2077,PovHeadcountTotalSexDif,
-0.168,-0.025,-0.034,2078,PovHeadcountTotalSexDif,
-0.164,-0.022,-0.031,2079,PovHeadcountTotalSexDif,
-0.158,-0.019,-0.029,2080,PovHeadcountTotalSexDif,
-0.15,-0.016,-0.026,2081,PovHeadcountTotalSexDif,
-0.14,-0.013,-0.023,2082,PovHeadcountTotalSexDif,
-0.132,-0.01,-0.02,2083,PovHeadcountTotalSexDif,
-0.123,-0.008,-0.017,2084,PovHeadcountTotalSexDif,
-0.115,-0.006,-0.014,2085,PovHeadcountTotalSexDif,
-0.108,-0.005,-0.011,2086,PovHeadcountTotalSexDif,
-0.101,-0.004,-0.008,2087,PovHeadcountTotalSexDif,
-0.095,-0.003,-0.006,2088,PovHeadcountTotalSexDif,
-0.089,-0.003,-0.005,2089,PovHeadcountTotalSexDif,
-0.083,-0.002,-0.004,2090,PovHeadcountTotalSexDif,
-0.079,-0.002,-0.004,2091,PovHeadcountTotalSexDif,
-0.074,-0.002,-0.003,2092,PovHeadcountTotalSexDif,
-0.07,-0.001,-0.003,2093,PovHeadcountTotalSexDif,
-0.066,-0.001,-0.002,2094,PovHeadcountTotalSexDif,
-0.061,-0.001,-0.002,2095,PovHeadcountTotalSexDif,
-0.057,-0.001,-0.002,2096,PovHeadcountTotalSexDif,
-0.052,-0.001,-0.001,2097,PovHeadcountTotalSexDif,
-0.048,-0.001,-0.001,2098,PovHeadcountTotalSexDif,
-0.043,0,-0.001,2099,PovHeadcountTotalSexDif,
-0.039,0,-0.001,2100,PovHeadcountTotalSexDif,
0.985,0.985,0.985,2019,PovRateSexDif_25_34,0.98472
0.957,0.957,0.957,2020,PovRateSexDif_25_34,0.95745
0.918,0.918,0.918,2021,PovRateSexDif_25_34,0.91838
0.875,0.875,0.875,2022,PovRateSexDif_25_34,0.87528
0.823,0.823,0.823,2023,PovRateSexDif_25_34,0.82345
0.773,0.773,0.773,2024,PovRateSexDif_25_34,0.77278
0.727,0.713,0.714,2025,PovRateSexDif_25_34,0.72562
0.681,0.654,0.655,2026,PovRateSexDif_25_34,0.68021
0.637,0.598,0.599,2027,PovRateSexDif_25_34,0.63603
0.595,0.546,0.548,2028,PovRateSexDif_25_34,0.59598
0.551,0.487,0.489,2029,PovRateSexDif_25_34,0.54938
0.506,0.429,0.431,2030,PovRateSexDif_25_34,0.50363
0.462,0.371,0.374,2031,PovRateSexDif_25_34,0.45922
0.419,0.317,0.32,2032,PovRateSexDif_25_34,0.41613
0.379,0.272,0.274,2033,PovRateSexDif_25_34,0.37473
0.34,0.235,0.235,2034,PovRateSexDif_25_34,0.3358
0.305,0.201,0.202,2035,PovRateSexDif_25_34,0.30112
0.272,0.172,0.174,2036,PovRateSexDif_25_34,0.2684
0.242,0.144,0.146,2037,PovRateSexDif_25_34,0.23975
0.218,0.123,0.125,2038,PovRateSexDif_25_34,0.21624
0.196,0.102,0.104,2039,PovRateSexDif_25_34,0.1949
0.179,0.082,0.084,2040,PovRateSexDif_25_34,0.17744
0.161,0.063,0.065,2041,PovRateSexDif_25_34,0.16013
0.144,0.048,0.05,2042,PovRateSexDif_25_34,0.14283
0.126,0.033,0.035,2043,PovRateSexDif_25_34,0.12565
0.109,0.028,0.019,2044,PovRateSexDif_25_34,0.10863
0.092,0.025,0.017,2045,PovRateSexDif_25_34,0.09205
0.076,0.022,0.012,2046,PovRateSexDif_25_34,0.07572
0.059,0.016,0.007,2047,PovRateSexDif_25_34,0.05926
0.042,0.019,0.008,2048,PovRateSexDif_25_34,0.04261
0.025,0.023,0.013,2049,PovRateSexDif_25_34,0.02582
0.008,0.026,0.016,2050,PovRateSexDif_25_34,0.0089
-0.009,0.029,0.019,2051,PovRateSexDif_25_34,-0.00669
-0.025,0.031,0.021,2052,PovRateSexDif_25_34,-0.02197
-0.031,0.033,0.023,2053,PovRateSexDif_25_34,-0.02851
-0.027,0.033,0.024,2054,PovRateSexDif_25_34,-0.02536
-0.024,0.033,0.025,2055,PovRateSexDif_25_34,-0.02255
-0.021,0.032,0.025,2056,PovRateSexDif_25_34,-0.01985
-0.018,0.03,0.024,2057,PovRateSexDif_25_34,-0.01719
-0.015,0.026,0.023,2058,PovRateSexDif_25_34,-0.01454
-0.013,0.023,0.022,2059,PovRateSexDif_25_34,-0.01184
-0.01,0.02,0.02,2060,PovRateSexDif_25_34,-0.00909
-0.007,0.018,0.018,2061,PovRateSexDif_25_34,-0.0063
-0.004,0.015,0.016,2062,PovRateSexDif_25_34,-0.00343
-0.001,0.013,0.013,2063,PovRateSexDif_25_34,-0.0006
0.002,0.012,0.01,2064,PovRateSexDif_25_34,0.00217
0.005,0.009,0.007,2065,PovRateSexDif_25_34,0.00494
0.01,0.005,0.005,2066,PovRateSexDif_25_34,0.00967
0.015,0.006,0.006,2067,PovRateSexDif_25_34,0.01484
0.022,0.009,0.009,2068,PovRateSexDif_25_34,0.02149
0.02,0.005,0.008,2069,PovRateSexDif_25_34,0.01978
0.019,0.005,0.005,2070,PovRateSexDif_25_34,0.01802
0.017,0.004,0.004,2071,PovRateSexDif_25_34,0.01683
0.016,0.004,0.004,2072,PovRateSexDif_25_34,0.01584
0.015,0.003,0.003,2073,PovRateSexDif_25_34,0.01492
0.014,0.003,0.003,2074,PovRateSexDif_25_34,0.01401
0.013,0.002,0.002,2075,PovRateSexDif_25_34,0.01312
0.012,0.002,0.002,2076,PovRateSexDif_25_34,0.01131
0.011,0.001,0.001,2077,PovRateSexDif_25_34,0.01044
0.01,0,0,2078,PovRateSexDif_25_34,0.00959
0.009,0,0,2079,PovRateSexDif_25_34,0.00878
0.008,0,0,2080,PovRateSexDif_25_34,0.00802
0.008,0,0,2081,PovRateSexDif_25_34,0.00729
0.007,0,0,2082,PovRateSexDif_25_34,0.00662
0.006,0,0,2083,PovRateSexDif_25_34,0.00599
0.006,0,0,2084,PovRateSexDif_25_34,0.00539
0.005,0,0,2085,PovRateSexDif_25_34,0.00487
0.005,0,0,2086,PovRateSexDif_25_34,0.0044
0.004,0,0,2087,PovRateSexDif_25_34,0.0039
0.004,0,0,2088,PovRateSexDif_25_34,0.00343
0.003,0,0,2089,PovRateSexDif_25_34,0.00292
0.003,0,0,2090,PovRateSexDif_25_34,0.00241
0.002,0,0,2091,PovRateSexDif_25_34,0.00187
0.002,0,0,2092,PovRateSexDif_25_34,0.00128
0.001,0,0,2093,PovRateSexDif_25_34,0.00069
0,0,0,2094,PovRateSexDif_25_34,0.00016
0,0,0,2095,PovRateSexDif_25_34,0.00015
0,0,0,2096,PovRateSexDif_25_34,0.00014
0,0,0,2097,PovRateSexDif_25_34,0.00013
0,0,0,2098,PovRateSexDif_25_34,9.00E-05
0,0,0,2099,PovRateSexDif_25_34,9.00E-05
0,0,0,2100,PovRateSexDif_25_34,8.00E-05
0.218,0.218,0.218,2019,PovRateTotalSexDif,0.21826
0.192,0.192,0.192,2020,PovRateTotalSexDif,0.19214
0.171,0.171,0.171,2021,PovRateTotalSexDif,0.17062
0.144,0.144,0.144,2022,PovRateTotalSexDif,0.14358
0.114,0.114,0.114,2023,PovRateTotalSexDif,0.11387
0.082,0.082,0.082,2024,PovRateTotalSexDif,0.08165
0.051,0.047,0.047,2025,PovRateTotalSexDif,0.05127
0.02,0.012,0.012,2026,PovRateTotalSexDif,0.02023
-0.01,-0.021,-0.021,2027,PovRateTotalSexDif,-0.0099
-0.038,-0.051,-0.05,2028,PovRateTotalSexDif,-0.03636
-0.061,-0.08,-0.079,2029,PovRateTotalSexDif,-0.06252
-0.085,-0.107,-0.105,2030,PovRateTotalSexDif,-0.08689
-0.106,-0.131,-0.128,2031,PovRateTotalSexDif,-0.10945
-0.125,-0.148,-0.146,2032,PovRateTotalSexDif,-0.12886
-0.141,-0.163,-0.16,2033,PovRateTotalSexDif,-0.14501
-0.154,-0.173,-0.172,2034,PovRateTotalSexDif,-0.15873
-0.166,-0.182,-0.181,2035,PovRateTotalSexDif,-0.16863
-0.175,-0.189,-0.188,2036,PovRateTotalSexDif,-0.17649
-0.182,-0.194,-0.194,2037,PovRateTotalSexDif,-0.18293
-0.188,-0.197,-0.197,2038,PovRateTotalSexDif,-0.18807
-0.192,-0.198,-0.2,2039,PovRateTotalSexDif,-0.19208
-0.195,-0.196,-0.199,2040,PovRateTotalSexDif,-0.19451
-0.198,-0.19,-0.196,2041,PovRateTotalSexDif,-0.19664
-0.2,-0.181,-0.188,2042,PovRateTotalSexDif,-0.19803
-0.2,-0.172,-0.179,2043,PovRateTotalSexDif,-0.19859
-0.201,-0.159,-0.169,2044,PovRateTotalSexDif,-0.19877
-0.201,-0.146,-0.157,2045,PovRateTotalSexDif,-0.19881
-0.202,-0.135,-0.146,2046,PovRateTotalSexDif,-0.19886
-0.203,-0.125,-0.137,2047,PovRateTotalSexDif,-0.19862
-0.203,-0.115,-0.126,2048,PovRateTotalSexDif,-0.1985
-0.203,-0.104,-0.116,2049,PovRateTotalSexDif,-0.19841
-0.204,-0.095,-0.106,2050,PovRateTotalSexDif,-0.19839
-0.205,-0.086,-0.098,2051,PovRateTotalSexDif,-0.19839
-0.206,-0.078,-0.089,2052,PovRateTotalSexDif,-0.1978
-0.202,-0.07,-0.082,2053,PovRateTotalSexDif,-0.19421
-0.192,-0.064,-0.075,2054,PovRateTotalSexDif,-0.18372
-0.183,-0.059,-0.069,2055,PovRateTotalSexDif,-0.17391
-0.173,-0.055,-0.063,2056,PovRateTotalSexDif,-0.16471
-0.164,-0.051,-0.059,2057,PovRateTotalSexDif,-0.15543
-0.155,-0.049,-0.055,2058,PovRateTotalSexDif,-0.14658
-0.146,-0.046,-0.051,2059,PovRateTotalSexDif,-0.13796
-0.137,-0.044,-0.048,2060,PovRateTotalSexDif,-0.1298
-0.128,-0.041,-0.046,2061,PovRateTotalSexDif,-0.12187
-0.119,-0.038,-0.043,2062,PovRateTotalSexDif,-0.11436
-0.111,-0.035,-0.04,2063,PovRateTotalSexDif,-0.10709
-0.103,-0.031,-0.038,2064,PovRateTotalSexDif,-0.09991
-0.095,-0.029,-0.034,2065,PovRateTotalSexDif,-0.09237
-0.087,-0.026,-0.031,2066,PovRateTotalSexDif,-0.08452
-0.079,-0.023,-0.028,2067,PovRateTotalSexDif,-0.07674
-0.07,-0.019,-0.024,2068,PovRateTotalSexDif,-0.0687
-0.069,-0.018,-0.021,2069,PovRateTotalSexDif,-0.06776
-0.068,-0.016,-0.02,2070,PovRateTotalSexDif,-0.06651
-0.067,-0.014,-0.018,2071,PovRateTotalSexDif,-0.06346
-0.064,-0.013,-0.016,2072,PovRateTotalSexDif,-0.06064
-0.061,-0.011,-0.015,2073,PovRateTotalSexDif,-0.05816
-0.059,-0.01,-0.013,2074,PovRateTotalSexDif,-0.05604
-0.057,-0.01,-0.012,2075,PovRateTotalSexDif,-0.05425
-0.056,-0.009,-0.012,2076,PovRateTotalSexDif,-0.05302
-0.054,-0.008,-0.011,2077,PovRateTotalSexDif,-0.05174
-0.053,-0.008,-0.01,2078,PovRateTotalSexDif,-0.0506
-0.052,-0.007,-0.009,2079,PovRateTotalSexDif,-0.04909
-0.05,-0.006,-0.009,2080,PovRateTotalSexDif,-0.04726
-0.048,-0.005,-0.008,2081,PovRateTotalSexDif,-0.04464
-0.045,-0.004,-0.007,2082,PovRateTotalSexDif,-0.04196
-0.043,-0.003,-0.006,2083,PovRateTotalSexDif,-0.03919
-0.04,-0.003,-0.005,2084,PovRateTotalSexDif,-0.03657
-0.038,-0.002,-0.004,2085,PovRateTotalSexDif,-0.03412
-0.036,-0.002,-0.003,2086,PovRateTotalSexDif,-0.03174
-0.033,-0.001,-0.003,2087,PovRateTotalSexDif,-0.02948
-0.031,-0.001,-0.002,2088,PovRateTotalSexDif,-0.02746
-0.03,-0.001,-0.002,2089,PovRateTotalSexDif,-0.02567
-0.028,-0.001,-0.001,2090,PovRateTotalSexDif,-0.02404
-0.026,-0.001,-0.001,2091,PovRateTotalSexDif,-0.02258
-0.025,-0.001,-0.001,2092,PovRateTotalSexDif,-0.0213
-0.024,-0.001,-0.001,2093,PovRateTotalSexDif,-0.01991
-0.022,0,-0.001,2094,PovRateTotalSexDif,-0.01847
-0.021,0,-0.001,2095,PovRateTotalSexDif,-0.01685
-0.019,0,-0.001,2096,PovRateTotalSexDif,-0.01526
-0.018,0,0,2097,PovRateTotalSexDif,-0.01372
-0.016,0,0,2098,PovRateTotalSexDif,-0.01229
-0.015,0,0,2099,PovRateTotalSexDif,-0.01103
-0.013,0,0,2100,PovRateTotalSexDif,-0.00995
101.3,101.3,101.3,2019,PrimaryEd_Percent,101.3
101.9,101.9,101.9,2020,PrimaryEd_Percent,101.9
102.6,102.6,102.6,2021,PrimaryEd_Percent,102.6
103.4,103.4,103.4,2022,PrimaryEd_Percent,103.4
104.4,104.4,104.4,2023,PrimaryEd_Percent,104.4
102.1,102.1,102.1,2024,PrimaryEd_Percent,102.1
101.2,101.2,101.2,2025,PrimaryEd_Percent,101.2
100.5,100.6,100.6,2026,PrimaryEd_Percent,100.5
99.99,100.1,100.1,2027,PrimaryEd_Percent,99.99
99.68,99.93,99.93,2028,PrimaryEd_Percent,99.68
99.73,100.1,100.1,2029,PrimaryEd_Percent,99.73
99.84,100.2,100.2,2030,PrimaryEd_Percent,99.85
99.85,100.3,100.3,2031,PrimaryEd_Percent,99.87
99.85,100.3,100.3,2032,PrimaryEd_Percent,99.88
99.85,100.3,100.3,2033,PrimaryEd_Percent,99.9
99.84,100.3,100.3,2034,PrimaryEd_Percent,99.9
99.86,100.3,100.3,2035,PrimaryEd_Percent,99.93
99.91,100.4,100.3,2036,PrimaryEd_Percent,99.99
99.96,100.4,100.3,2037,PrimaryEd_Percent,100
100,100.4,100.3,2038,PrimaryEd_Percent,100.1
100,100.3,100.3,2039,PrimaryEd_Percent,100.1
100,100.2,100.2,2040,PrimaryEd_Percent,100.1
99.99,100.2,100.2,2041,PrimaryEd_Percent,100
99.95,100.2,100.1,2042,PrimaryEd_Percent,99.99
99.94,100.1,100.1,2043,PrimaryEd_Percent,99.99
99.95,100.1,100,2044,PrimaryEd_Percent,100
99.95,100,99.99,2045,PrimaryEd_Percent,100
99.94,100,99.95,2046,PrimaryEd_Percent,99.99
99.92,99.97,99.92,2047,PrimaryEd_Percent,99.96
99.87,99.94,99.9,2048,PrimaryEd_Percent,99.91
99.82,99.92,99.87,2049,PrimaryEd_Percent,99.86
99.81,99.93,99.88,2050,PrimaryEd_Percent,99.86
99.81,99.94,99.9,2051,PrimaryEd_Percent,99.86
99.82,99.95,99.92,2052,PrimaryEd_Percent,99.87
99.84,99.95,99.94,2053,PrimaryEd_Percent,99.86
99.85,99.96,99.95,2054,PrimaryEd_Percent,99.86
99.86,99.96,99.96,2055,PrimaryEd_Percent,99.87
99.86,99.97,99.97,2056,PrimaryEd_Percent,99.87
99.87,99.98,99.98,2057,PrimaryEd_Percent,99.88
99.88,99.98,99.99,2058,PrimaryEd_Percent,99.88
99.89,99.98,99.99,2059,PrimaryEd_Percent,99.89
99.9,99.98,100,2060,PrimaryEd_Percent,99.89
99.91,99.99,100,2061,PrimaryEd_Percent,99.89
99.91,99.99,100,2062,PrimaryEd_Percent,99.89
99.92,100,100,2063,PrimaryEd_Percent,99.9
99.92,100,100,2064,PrimaryEd_Percent,99.9
99.92,100,100,2065,PrimaryEd_Percent,99.91
99.92,100,100,2066,PrimaryEd_Percent,99.92
99.92,100,100,2067,PrimaryEd_Percent,99.92
99.93,100,100,2068,PrimaryEd_Percent,99.93
99.93,100,100,2069,PrimaryEd_Percent,99.94
99.94,100,100,2070,PrimaryEd_Percent,99.95
99.95,100,100,2071,PrimaryEd_Percent,99.95
99.96,100,100,2072,PrimaryEd_Percent,99.96
99.96,100,100,2073,PrimaryEd_Percent,99.97
99.97,100,100,2074,PrimaryEd_Percent,99.98
99.98,100,100,2075,PrimaryEd_Percent,99.98
99.99,100,100,2076,PrimaryEd_Percent,99.99
99.99,100,100,2077,PrimaryEd_Percent,99.99
100,100,100,2078,PrimaryEd_Percent,100
100,100,100,2079,PrimaryEd_Percent,100
100,100,100,2080,PrimaryEd_Percent,100
100,100,100,2081,PrimaryEd_Percent,100
100,100,100,2082,PrimaryEd_Percent,100
100,100,100,2083,PrimaryEd_Percent,100
100,100,100,2084,PrimaryEd_Percent,100
100,100,100,2085,PrimaryEd_Percent,100
100,100,100,2086,PrimaryEd_Percent,99.99
99.99,100,100,2087,PrimaryEd_Percent,99.99
100,100,100,2088,PrimaryEd_Percent,100
100,100,100,2089,PrimaryEd_Percent,100
100,100,100,2090,PrimaryEd_Percent,100
100,100,100,2091,PrimaryEd_Percent,100
100,100,100,2092,PrimaryEd_Percent,100
100,100,100,2093,PrimaryEd_Percent,100
100,100,100,2094,PrimaryEd_Percent,100
100,100,100,2095,PrimaryEd_Percent,100
100,100,100,2096,PrimaryEd_Percent,100
100,100,100,2097,PrimaryEd_Percent,100
100,100,100,2098,PrimaryEd_Percent,100
100,100,100,2099,PrimaryEd_Percent,100
100,100,100,2100,PrimaryEd_Percent,100
92.66,92.66,92.66,2019,SanitAccessImproved,92.66
92.85,92.85,92.85,2020,SanitAccessImproved,92.85
92.92,92.92,92.92,2021,SanitAccessImproved,92.92
93.02,93.02,93.02,2022,SanitAccessImproved,93.02
93.16,93.16,93.16,2023,SanitAccessImproved,93.16
93.24,93.24,93.24,2024,SanitAccessImproved,93.24
93.32,93.48,93.48,2025,SanitAccessImproved,93.32
93.4,93.83,93.83,2026,SanitAccessImproved,93.4
93.49,94.26,94.26,2027,SanitAccessImproved,93.49
93.58,94.77,94.77,2028,SanitAccessImproved,93.58
93.66,95.32,95.32,2029,SanitAccessImproved,93.66
93.74,95.9,95.9,2030,SanitAccessImproved,93.74
93.82,96.48,96.48,2031,SanitAccessImproved,93.83
93.91,97.04,97.04,2032,SanitAccessImproved,93.92
94,97.54,97.54,2033,SanitAccessImproved,94.01
94.09,97.99,97.99,2034,SanitAccessImproved,94.1
94.17,98.38,98.38,2035,SanitAccessImproved,94.2
94.26,98.71,98.7,2036,SanitAccessImproved,94.28
94.34,98.97,98.97,2037,SanitAccessImproved,94.37
