Baseline,JET SDG,SDG Push,Year,indicator,Enhanced NDC
0.028,0.012,0.027,2100,ENP_Oil,0.0078
0.059,0.059,0.059,2019,ENP_OthRenew,0.05906
0.065,0.065,0.065,2020,ENP_OthRenew,0.06468
0.072,0.072,0.072,2021,ENP_OthRenew,0.07209
0.08,0.08,0.08,2022,ENP_OthRenew,0.07977
0.09,0.09,0.09,2023,ENP_OthRenew,0.08955
0.099,0.099,0.099,2024,ENP_OthRenew,0.0987
0.108,0.126,0.108,2025,ENP_OthRenew,0.12641
0.118,0.156,0.118,2026,ENP_OthRenew,0.15579
0.129,0.186,0.129,2027,ENP_OthRenew,0.18635
0.143,0.219,0.143,2028,ENP_OthRenew,0.21885
0.159,0.253,0.159,2029,ENP_OthRenew,0.25321
0.178,0.29,0.178,2030,ENP_OthRenew,0.29029
0.198,0.332,0.199,2031,ENP_OthRenew,0.33099
0.22,0.379,0.222,2032,ENP_OthRenew,0.37661
0.242,0.433,0.247,2033,ENP_OthRenew,0.42855
0.265,0.494,0.273,2034,ENP_OthRenew,0.48737
0.29,0.541,0.301,2035,ENP_OthRenew,0.52982
0.317,0.595,0.331,2036,ENP_OthRenew,0.57908
0.346,0.655,0.363,2037,ENP_OthRenew,0.63367
0.378,0.718,0.398,2038,ENP_OthRenew,0.69041
0.411,0.776,0.435,2039,ENP_OthRenew,0.74324
0.447,0.826,0.475,2040,ENP_OthRenew,0.78845
0.485,0.869,0.518,2041,ENP_OthRenew,0.82752
0.524,0.906,0.563,2042,ENP_OthRenew,0.86059
0.565,0.939,0.611,2043,ENP_OthRenew,0.89093
0.607,0.971,0.66,2044,ENP_OthRenew,0.91928
0.65,1.001,0.71,2045,ENP_OthRenew,0.94569
0.695,1.028,0.762,2046,ENP_OthRenew,0.97032
0.741,1.055,0.816,2047,ENP_OthRenew,0.99372
0.789,1.083,0.87,2048,ENP_OthRenew,1.0192
0.836,1.117,0.924,2049,ENP_OthRenew,1.04944
0.882,1.145,0.975,2050,ENP_OthRenew,1.07276
0.926,1.187,1.025,2051,ENP_OthRenew,1.1066
0.969,1.235,1.071,2052,ENP_OthRenew,1.14634
1.009,1.281,1.112,2053,ENP_OthRenew,1.18438
1.046,1.335,1.15,2054,ENP_OthRenew,1.23079
1.091,1.393,1.199,2055,ENP_OthRenew,1.28071
1.125,1.446,1.234,2056,ENP_OthRenew,1.32908
1.153,1.498,1.264,2057,ENP_OthRenew,1.37826
1.177,1.538,1.289,2058,ENP_OthRenew,1.41579
1.197,1.579,1.31,2059,ENP_OthRenew,1.45274
1.215,1.615,1.33,2060,ENP_OthRenew,1.48037
1.231,1.649,1.348,2061,ENP_OthRenew,1.51072
1.245,1.681,1.365,2062,ENP_OthRenew,1.53679
1.259,1.712,1.382,2063,ENP_OthRenew,1.56153
1.273,1.742,1.397,2064,ENP_OthRenew,1.58474
1.286,1.737,1.412,2065,ENP_OthRenew,1.57519
1.299,1.741,1.426,2066,ENP_OthRenew,1.57371
1.311,1.748,1.44,2067,ENP_OthRenew,1.5746
1.324,1.757,1.453,2068,ENP_OthRenew,1.577
1.335,1.768,1.466,2069,ENP_OthRenew,1.58001
1.347,1.781,1.479,2070,ENP_OthRenew,1.58458
1.357,1.801,1.491,2071,ENP_OthRenew,1.59474
1.368,1.821,1.506,2072,ENP_OthRenew,1.60529
1.38,1.844,1.522,2073,ENP_OthRenew,1.61843
1.392,1.864,1.541,2074,ENP_OthRenew,1.63358
1.405,1.894,1.561,2075,ENP_OthRenew,1.65151
1.417,1.916,1.585,2076,ENP_OthRenew,1.66721
1.43,1.945,1.609,2077,ENP_OthRenew,1.69072
1.444,1.963,1.634,2078,ENP_OthRenew,1.70705
1.458,1.985,1.659,2079,ENP_OthRenew,1.72804
1.472,1.997,1.684,2080,ENP_OthRenew,1.73907
1.487,2.012,1.709,2081,ENP_OthRenew,1.75387
1.502,2.021,1.725,2082,ENP_OthRenew,1.75899
1.517,2.027,1.747,2083,ENP_OthRenew,1.76671
1.532,2.03,1.771,2084,ENP_OthRenew,1.76829
1.549,2.03,1.797,2085,ENP_OthRenew,1.76698
1.566,2.029,1.824,2086,ENP_OthRenew,1.76346
1.584,2.026,1.853,2087,ENP_OthRenew,1.7583
1.603,2.024,1.882,2088,ENP_OthRenew,1.75216
1.623,2.02,1.914,2089,ENP_OthRenew,1.74512
1.643,2.018,1.946,2090,ENP_OthRenew,1.73844
1.663,2.017,1.979,2091,ENP_OthRenew,1.73183
1.684,2.016,2.012,2092,ENP_OthRenew,1.7259
1.705,2.018,2.047,2093,ENP_OthRenew,1.72221
1.727,2.024,2.081,2094,ENP_OthRenew,1.72208
1.748,2.034,2.115,2095,ENP_OthRenew,1.72526
1.771,2.048,2.15,2096,ENP_OthRenew,1.73276
1.793,2.068,2.186,2097,ENP_OthRenew,1.74483
1.816,2.092,2.223,2098,ENP_OthRenew,1.76142
1.84,2.119,2.262,2099,ENP_OthRenew,1.78111
1.864,2.134,2.302,2100,ENP_OthRenew,1.79158
3.123,3.123,3.123,2019,ENP_Total,3.12338
3.109,3.109,3.109,2020,ENP_Total,3.10908
3.106,3.106,3.106,2021,ENP_Total,3.10633
3.138,3.138,3.138,2022,ENP_Total,3.13823
3.218,3.218,3.218,2023,ENP_Total,3.21802
3.232,3.232,3.232,2024,ENP_Total,3.23221
3.237,3.256,3.237,2025,ENP_Total,3.25592
3.246,3.258,3.246,2026,ENP_Total,3.25785
3.278,3.24,3.277,2027,ENP_Total,3.24105
3.33,3.216,3.328,2028,ENP_Total,3.21754
3.396,3.173,3.395,2029,ENP_Total,3.17467
3.469,3.122,3.472,2030,ENP_Total,3.12111
3.54,3.071,3.552,2031,ENP_Total,3.06558
3.602,3.029,3.627,2032,ENP_Total,3.01699
3.655,3.009,3.696,2033,ENP_Total,2.98853
3.706,3.001,3.764,2034,ENP_Total,2.97006
3.754,2.98,3.83,2035,ENP_Total,2.93734
3.802,2.973,3.897,2036,ENP_Total,2.91794
3.849,2.972,3.963,2037,ENP_Total,2.90474
3.896,2.966,4.027,2038,ENP_Total,2.88753
3.944,2.937,4.088,2039,ENP_Total,2.85115
3.991,2.882,4.152,2040,ENP_Total,2.79186
4.035,2.813,4.213,2041,ENP_Total,2.71903
4.075,2.734,4.276,2042,ENP_Total,2.6367
4.109,2.656,4.333,2043,ENP_Total,2.55661
4.138,2.582,4.383,2044,ENP_Total,2.48049
4.161,2.511,4.426,2045,ENP_Total,2.40782
4.181,2.444,4.467,2046,ENP_Total,2.33855
4.199,2.38,4.506,2047,ENP_Total,2.2734
4.216,2.326,4.536,2048,ENP_Total,2.21854
4.224,2.29,4.555,2049,ENP_Total,2.17821
4.222,2.256,4.563,2050,ENP_Total,2.13903
4.21,2.247,4.556,2051,ENP_Total,2.12179
4.187,2.248,4.531,2052,ENP_Total,2.11496
4.153,2.245,4.49,2053,ENP_Total,2.10366
4.109,2.255,4.435,2054,ENP_Total,2.10697
4.102,2.271,4.426,2055,ENP_Total,2.11635
4.057,2.281,4.362,2056,ENP_Total,2.12426
3.993,2.294,4.282,2057,ENP_Total,2.13625
3.917,2.292,4.193,2058,ENP_Total,2.13415
3.832,2.297,4.101,2059,ENP_Total,2.13517
3.745,2.299,4.005,2060,ENP_Total,2.12639
3.656,2.3,3.911,2061,ENP_Total,2.12434
3.569,2.301,3.817,2062,ENP_Total,2.11885
3.481,2.302,3.726,2063,ENP_Total,2.1138
3.398,2.305,3.635,2064,ENP_Total,2.1088
3.315,2.274,3.549,2065,ENP_Total,2.07271
3.237,2.256,3.462,2066,ENP_Total,2.04854
3.16,2.245,3.381,2067,ENP_Total,2.02896
3.087,2.236,3.302,2068,ENP_Total,2.01265
3.016,2.231,3.227,2069,ENP_Total,1.99841
2.95,2.23,3.155,2070,ENP_Total,1.98731
2.884,2.238,3.087,2071,ENP_Total,1.98384
2.822,2.247,3.027,2072,ENP_Total,1.98189
2.767,2.262,2.974,2073,ENP_Total,1.98396
2.715,2.273,2.927,2074,ENP_Total,1.98927
2.666,2.295,2.886,2075,ENP_Total,1.9986
2.621,2.31,2.855,2076,ENP_Total,2.00608
2.579,2.335,2.827,2077,ENP_Total,2.02308
2.54,2.347,2.8,2078,ENP_Total,2.03244
2.505,2.365,2.776,2079,ENP_Total,2.04744
2.472,2.369,2.755,2080,ENP_Total,2.05165
2.441,2.374,2.734,2081,ENP_Total,2.06031
2.414,2.372,2.702,2082,ENP_Total,2.05845
2.389,2.366,2.681,2083,ENP_Total,2.0596
2.366,2.356,2.666,2084,ENP_Total,2.05424
2.346,2.344,2.654,2085,ENP_Total,2.04598
2.329,2.33,2.645,2086,ENP_Total,2.03547
2.315,2.315,2.64,2087,ENP_Total,2.02328
2.303,2.3,2.637,2088,ENP_Total,2.01013
2.293,2.285,2.637,2089,ENP_Total,1.99613
2.286,2.271,2.639,2090,ENP_Total,1.98262
2.279,2.258,2.643,2091,ENP_Total,1.96934
2.274,2.246,2.649,2092,ENP_Total,1.95696
2.269,2.238,2.656,2093,ENP_Total,1.94718
2.266,2.234,2.664,2094,ENP_Total,1.94147
2.265,2.234,2.673,2095,ENP_Total,1.9396
2.264,2.239,2.684,2096,ENP_Total,1.94268
2.265,2.25,2.697,2097,ENP_Total,1.95037
2.267,2.265,2.713,2098,ENP_Total,1.96191
2.272,2.285,2.731,2099,ENP_Total,1.97583
2.277,2.293,2.752,2100,ENP_Total,1.98
35.35,35.35,35.35,2019,GDPPCP,35.35
34.79,34.79,34.79,2020,GDPPCP,34.79
35.24,35.24,35.24,2021,GDPPCP,35.24
36.34,36.34,36.34,2022,GDPPCP,36.34
36.68,36.68,36.68,2023,GDPPCP,36.68
36.86,36.86,36.86,2024,GDPPCP,36.86
37.25,37.25,37.25,2025,GDPPCP,37.25
37.71,37.71,37.71,2026,GDPPCP,37.71
38.26,38.31,38.32,2027,GDPPCP,38.26
38.8,39,38.94,2028,GDPPCP,38.86
39.34,39.74,39.6,2029,GDPPCP,39.48
39.89,40.55,40.27,2030,GDPPCP,40.16
40.44,41.43,40.99,2031,GDPPCP,40.87
41,42.37,41.73,2032,GDPPCP,41.61
41.57,43.35,42.51,2033,GDPPCP,42.38
42.17,44.32,43.32,2034,GDPPCP,43.12
42.78,45.26,44.15,2035,GDPPCP,43.83
43.39,46.24,44.99,2036,GDPPCP,44.58
44.01,47.19,45.85,2037,GDPPCP,45.3
44.64,48.13,46.72,2038,GDPPCP,46.02
45.3,49.06,47.6,2039,GDPPCP,46.73
45.96,50.01,48.5,2040,GDPPCP,47.47
46.64,51.01,49.41,2041,GDPPCP,48.23
47.31,52.03,50.33,2042,GDPPCP,49.02
47.99,53.07,51.26,2043,GDPPCP,49.81
48.66,54.11,52.18,2044,GDPPCP,50.6
49.33,55.14,53.11,2045,GDPPCP,51.38
50,56.16,54.05,2046,GDPPCP,52.14
50.66,57.18,54.99,2047,GDPPCP,52.9
51.33,58.2,55.94,2048,GDPPCP,53.64
52,59.23,56.91,2049,GDPPCP,54.39
52.67,60.23,57.89,2050,GDPPCP,55.11
53.34,61.26,58.89,2051,GDPPCP,55.84
54.03,62.25,59.89,2052,GDPPCP,56.53
54.72,63.23,60.92,2053,GDPPCP,57.21
55.42,64.23,61.96,2054,GDPPCP,57.91
56.17,65.23,63.07,2055,GDPPCP,58.59
56.85,66.22,64.1,2056,GDPPCP,59.26
57.56,67.24,65.15,2057,GDPPCP,59.95
58.29,68.25,66.23,2058,GDPPCP,60.64
59.04,69.32,67.32,2059,GDPPCP,61.37
59.8,70.39,68.42,2060,GDPPCP,62.09
60.57,71.48,69.53,2061,GDPPCP,62.87
61.35,72.58,70.66,2062,GDPPCP,63.63
62.15,73.71,71.8,2063,GDPPCP,64.42
62.97,74.86,72.96,2064,GDPPCP,65.23
63.8,75.99,74.14,2065,GDPPCP,66.02
64.65,77.22,75.33,2066,GDPPCP,66.9
65.52,78.43,76.55,2067,GDPPCP,67.78
66.39,79.63,77.77,2068,GDPPCP,68.65
67.26,80.82,78.98,2069,GDPPCP,69.51
68.13,82,80.19,2070,GDPPCP,70.37
68.99,83.17,81.39,2071,GDPPCP,71.21
69.85,84.33,82.59,2072,GDPPCP,72.03
70.71,85.48,83.78,2073,GDPPCP,72.85
71.56,86.63,84.98,2074,GDPPCP,73.66
72.41,87.8,86.18,2075,GDPPCP,74.46
73.25,88.91,87.37,2076,GDPPCP,75.25
74.09,90.08,88.55,2077,GDPPCP,76.05
74.93,91.22,89.74,2078,GDPPCP,76.82
75.78,92.42,90.95,2079,GDPPCP,77.64
76.65,93.6,92.19,2080,GDPPCP,78.42
77.52,94.84,93.44,2081,GDPPCP,79.25
78.41,96.07,94.72,2082,GDPPCP,80.03
79.29,97.34,96.05,2083,GDPPCP,80.88
80.19,98.64,97.41,2084,GDPPCP,81.72
81.1,99.95,98.76,2085,GDPPCP,82.58
82.03,101.3,100.1,2086,GDPPCP,83.46
82.97,102.6,101.5,2087,GDPPCP,84.35
83.92,104,102.9,2088,GDPPCP,85.25
84.86,105.4,104.3,2089,GDPPCP,86.16
85.8,106.7,105.8,2090,GDPPCP,87.06
86.74,108.1,107.2,2091,GDPPCP,87.97
87.67,109.4,108.5,2092,GDPPCP,88.88
88.61,110.8,109.9,2093,GDPPCP,89.79
89.55,112.1,111.3,2094,GDPPCP,90.71
90.5,113.5,112.7,2095,GDPPCP,91.62
91.45,114.8,114.1,2096,GDPPCP,92.54
92.4,116.1,115.5,2097,GDPPCP,93.46
93.35,117.4,116.8,2098,GDPPCP,94.38
94.28,118.7,118.1,2099,GDPPCP,95.26
95.21,120,119.4,2100,GDPPCP,96.15
1.648,1.648,1.648,2019,GDP_MER,1.64794
1.64,1.64,1.64,2020,GDP_MER,1.64
1.68,1.68,1.68,2021,GDP_MER,1.68014
1.749,1.749,1.749,2022,GDP_MER,1.74924
1.782,1.782,1.782,2023,GDP_MER,1.78248
1.808,1.808,1.808,2024,GDP_MER,1.80846
1.846,1.846,1.846,2025,GDP_MER,1.84579
1.887,1.887,1.887,2026,GDP_MER,1.88656
1.932,1.935,1.935,2027,GDP_MER,1.93192
1.978,1.988,1.985,2028,GDP_MER,1.98074
2.024,2.044,2.037,2029,GDP_MER,2.03122
2.07,2.105,2.09,2030,GDP_MER,2.08432
2.117,2.169,2.146,2031,GDP_MER,2.13992
2.164,2.237,2.203,2032,GDP_MER,2.19741
2.213,2.309,2.263,2033,GDP_MER,2.25639
2.262,2.379,2.324,2034,GDP_MER,2.31461
2.313,2.449,2.387,2035,GDP_MER,2.37141
2.364,2.521,2.451,2036,GDP_MER,2.43003
2.416,2.591,2.516,2037,GDP_MER,2.48794
2.468,2.661,2.582,2038,GDP_MER,2.54561
2.522,2.732,2.649,2039,GDP_MER,2.60324
2.576,2.803,2.716,2040,GDP_MER,2.66211
2.631,2.877,2.785,2041,GDP_MER,2.72308
2.686,2.953,2.854,2042,GDP_MER,2.78532
2.742,3.03,2.924,2043,GDP_MER,2.84852
2.797,3.107,2.994,2044,GDP_MER,2.9113
2.852,3.183,3.064,2045,GDP_MER,2.97333
2.906,3.259,3.134,2046,GDP_MER,3.03463
2.961,3.335,3.204,2047,GDP_MER,3.09522
3.016,3.41,3.275,2048,GDP_MER,3.15553
3.07,3.487,3.347,2049,GDP_MER,3.21591
3.125,3.561,3.419,2050,GDP_MER,3.274
3.18,3.636,3.492,2051,GDP_MER,3.33309
3.235,3.709,3.565,2052,GDP_MER,3.38989
3.291,3.781,3.639,2053,GDP_MER,3.44518
3.347,3.854,3.714,2054,GDP_MER,3.5018
3.406,3.926,3.793,2055,GDP_MER,3.55704
3.46,3.998,3.866,2056,GDP_MER,3.61135
3.516,4.072,3.942,2057,GDP_MER,3.66686
3.573,4.145,4.019,2058,GDP_MER,3.72124
3.631,4.221,4.096,2059,GDP_MER,3.77864
3.689,4.297,4.174,2060,GDP_MER,3.83521
3.748,4.375,4.253,2061,GDP_MER,3.89429
3.807,4.453,4.332,2062,GDP_MER,3.95265
3.867,4.533,4.413,2063,GDP_MER,4.01235
3.927,4.614,4.494,2064,GDP_MER,4.07282
3.989,4.693,4.576,2065,GDP_MER,4.13226
4.051,4.778,4.66,2066,GDP_MER,4.19698
4.114,4.862,4.744,2067,GDP_MER,4.26092
4.177,4.946,4.828,2068,GDP_MER,4.32409
4.24,5.028,4.912,2069,GDP_MER,4.3864
4.302,5.109,4.995,2070,GDP_MER,4.44791
4.363,5.19,5.077,2071,GDP_MER,4.50848
4.424,5.269,5.159,2072,GDP_MER,4.56742
4.485,5.347,5.24,2073,GDP_MER,4.62584
4.545,5.425,5.32,2074,GDP_MER,4.6835
4.605,5.503,5.401,2075,GDP_MER,4.74044
4.664,5.577,5.48,2076,GDP_MER,4.79594
4.722,5.654,5.557,2077,GDP_MER,4.8523
4.78,5.729,5.635,2078,GDP_MER,4.90576
4.839,5.806,5.714,2079,GDP_MER,4.96164
4.897,5.882,5.793,2080,GDP_MER,5.0153
4.956,5.96,5.873,2081,GDP_MER,5.07072
5.015,6.038,5.953,2082,GDP_MER,5.12303
5.073,6.117,6.036,2083,GDP_MER,5.17844
5.132,6.198,6.12,2084,GDP_MER,5.23358
5.191,6.278,6.203,2085,GDP_MER,5.28902
5.25,6.36,6.288,2086,GDP_MER,5.34528
5.31,6.442,6.373,2087,GDP_MER,5.40217
5.37,6.524,6.457,2088,GDP_MER,5.45908
5.429,6.606,6.542,2089,GDP_MER,5.51581
5.488,6.688,6.627,2090,GDP_MER,5.57236
5.546,6.768,6.71,2091,GDP_MER,5.6286
5.603,6.849,6.793,2092,GDP_MER,5.68467
5.661,6.929,6.875,2093,GDP_MER,5.74026
5.718,7.009,6.957,2094,GDP_MER,5.79577
5.775,7.089,7.039,2095,GDP_MER,5.85113
5.833,7.168,7.121,2096,GDP_MER,5.90642
5.89,7.243,7.202,2097,GDP_MER,5.96149
5.947,7.319,7.28,2098,GDP_MER,6.01606
6.002,7.393,7.355,2099,GDP_MER,6.06847
6.056,7.466,7.43,2100,GDP_MER,6.1204
0.846,0.846,0.846,2019,HDI,0.84631
0.845,0.845,0.845,2020,HDI,0.84505
0.845,0.845,0.845,2021,HDI,0.84542
0.848,0.848,0.848,2022,HDI,0.84788
0.849,0.849,0.849,2023,HDI,0.84888
0.85,0.85,0.85,2024,HDI,0.84975
0.851,0.851,0.851,2025,HDI,0.85068
0.852,0.852,0.852,2026,HDI,0.85165
0.853,0.854,0.854,2027,HDI,0.85273
0.854,0.856,0.856,2028,HDI,0.85383
0.855,0.858,0.858,2029,HDI,0.85499
0.856,0.86,0.86,2030,HDI,0.85622
0.857,0.863,0.862,2031,HDI,0.85761
0.858,0.865,0.864,2032,HDI,0.85903
0.86,0.867,0.866,2033,HDI,0.86048
0.861,0.87,0.869,2034,HDI,0.86192
0.862,0.872,0.871,2035,HDI,0.86332
0.863,0.874,0.873,2036,HDI,0.86476
0.865,0.877,0.875,2037,HDI,0.86619
0.866,0.879,0.878,2038,HDI,0.86765
0.868,0.881,0.88,2039,HDI,0.86913
0.869,0.884,0.882,2040,HDI,0.87067
0.871,0.886,0.884,2041,HDI,0.87226
0.872,0.888,0.887,2042,HDI,0.87388
0.874,0.891,0.889,2043,HDI,0.87555
0.875,0.893,0.891,2044,HDI,0.8772
0.877,0.895,0.894,2045,HDI,0.87883
0.878,0.898,0.896,2046,HDI,0.88045
0.88,0.9,0.898,2047,HDI,0.88206
0.882,0.903,0.901,2048,HDI,0.88369
0.883,0.905,0.903,2049,HDI,0.88533
0.885,0.908,0.906,2050,HDI,0.88697
0.887,0.91,0.908,2051,HDI,0.88864
0.888,0.912,0.911,2052,HDI,0.89029
0.89,0.915,0.913,2053,HDI,0.89194
0.892,0.917,0.916,2054,HDI,0.89361
0.893,0.92,0.919,2055,HDI,0.89529
0.895,0.922,0.921,2056,HDI,0.89698
0.897,0.925,0.924,2057,HDI,0.89869
0.899,0.927,0.926,2058,HDI,0.90039
0.901,0.93,0.929,2059,HDI,0.90214
0.902,0.932,0.931,2060,HDI,0.90389
0.904,0.935,0.934,2061,HDI,0.90568
0.906,0.937,0.936,2062,HDI,0.90748
0.908,0.94,0.939,2063,HDI,0.90931
0.91,0.942,0.941,2064,HDI,0.91116
0.911,0.945,0.944,2065,HDI,0.91301
0.913,0.947,0.946,2066,HDI,0.91493
0.915,0.95,0.949,2067,HDI,0.91685
0.917,0.953,0.951,2068,HDI,0.91878
0.919,0.955,0.954,2069,HDI,0.92069
0.921,0.957,0.956,2070,HDI,0.92259
0.923,0.96,0.958,2071,HDI,0.92447
0.925,0.962,0.961,2072,HDI,0.92633
0.926,0.965,0.963,2073,HDI,0.92818
0.928,0.967,0.966,2074,HDI,0.93
0.93,0.969,0.968,2075,HDI,0.93182
0.932,0.972,0.97,2076,HDI,0.93362
0.934,0.974,0.973,2077,HDI,0.93542
0.935,0.976,0.975,2078,HDI,0.93719
0.937,0.979,0.977,2079,HDI,0.93896
0.939,0.981,0.979,2080,HDI,0.94071
0.941,0.983,0.982,2081,HDI,0.94246
0.942,0.986,0.984,2082,HDI,0.94418
0.944,0.988,0.986,2083,HDI,0.94593
0.946,0.99,0.989,2084,HDI,0.94767
0.948,0.992,0.991,2085,HDI,0.94942
0.949,0.994,0.993,2086,HDI,0.95118
0.951,0.997,0.995,2087,HDI,0.95294
0.953,0.999,0.997,2088,HDI,0.95471
0.955,1.001,1,2089,HDI,0.95648
0.957,1.003,1.002,2090,HDI,0.95826
0.958,1.005,1.004,2091,HDI,0.96004
0.96,1.007,1.006,2092,HDI,0.96182
0.962,1.009,1.008,2093,HDI,0.96361
0.964,1.01,1.009,2094,HDI,0.96539
0.966,1.012,1.011,2095,HDI,0.96718
0.967,1.014,1.013,2096,HDI,0.96896
0.969,1.016,1.015,2097,HDI,0.97073
0.971,1.017,1.017,2098,HDI,0.97248
0.973,1.019,1.018,2099,HDI,0.9742
0.975,1.02,1.02,2100,HDI,0.97591
17.75,17.75,17.75,2019,InfantMortality,17.75
18.4,18.4,18.4,2020,InfantMortality,18.4
18.68,18.68,18.68,2021,InfantMortality,18.68
18.28,18.28,18.28,2022,InfantMortality,18.28
17.99,17.99,17.99,2023,InfantMortality,17.99
17.57,17.57,17.57,2024,InfantMortality,17.57
17.23,17.09,17.09,2025,InfantMortality,17.23
16.9,16.59,16.59,2026,InfantMortality,16.9
16.58,16.1,16.1,2027,InfantMortality,16.58
16.29,15.66,15.66,2028,InfantMortality,16.29
16,15.19,15.19,2029,InfantMortality,15.99
15.69,14.7,14.71,2030,InfantMortality,15.68
15.36,14.18,14.2,2031,InfantMortality,15.35
15.02,13.65,13.68,2032,InfantMortality,15
14.67,13.12,13.15,2033,InfantMortality,14.64
14.32,12.59,12.63,2034,InfantMortality,14.29
13.97,12.07,12.12,2035,InfantMortality,13.93
13.62,11.57,11.61,2036,InfantMortality,13.58
13.26,11.07,11.12,2037,InfantMortality,13.22
12.9,10.62,10.67,2038,InfantMortality,12.86
12.55,10.2,10.25,2039,InfantMortality,12.51
12.2,9.796,9.845,2040,InfantMortality,12.16
11.85,9.409,9.457,2041,InfantMortality,11.81
11.51,9.04,9.087,2042,InfantMortality,11.47
11.18,8.686,8.731,2043,InfantMortality,11.14
10.85,8.35,8.391,2044,InfantMortality,10.82
10.54,8.035,8.07,2045,InfantMortality,10.51
10.23,7.738,7.768,2046,InfantMortality,10.21
9.934,7.451,7.477,2047,InfantMortality,9.91583
9.641,7.171,7.192,2048,InfantMortality,9.62977
9.356,6.898,6.915,2049,InfantMortality,9.35007
9.075,6.628,6.64,2050,InfantMortality,9.07587
8.799,6.367,6.374,2051,InfantMortality,8.80597
8.529,6.124,6.126,2052,InfantMortality,8.54178
8.264,5.889,5.887,2053,InfantMortality,8.28244
8.003,5.676,5.673,2054,InfantMortality,8.02691
7.749,5.508,5.502,2055,InfantMortality,7.77906
7.501,5.341,5.338,2056,InfantMortality,7.53508
7.257,5.178,5.176,2057,InfantMortality,7.29778
7.029,5.017,5.018,2058,InfantMortality,7.06613
6.807,4.858,4.863,2059,InfantMortality,6.84351
6.594,4.704,4.713,2060,InfantMortality,6.62764
6.387,4.551,4.565,2061,InfantMortality,6.41663
6.185,4.402,4.421,2062,InfantMortality,6.21105
5.989,4.255,4.279,2063,InfantMortality,6.01014
5.799,4.11,4.139,2064,InfantMortality,5.81418
5.614,3.968,4.002,2065,InfantMortality,5.62337
5.434,3.83,3.869,2066,InfantMortality,5.43687
5.259,3.692,3.737,2067,InfantMortality,5.2547
5.128,3.561,3.607,2068,InfantMortality,5.11188
5,3.435,3.484,2069,InfantMortality,4.97854
4.883,3.317,3.37,2070,InfantMortality,4.85688
4.77,3.202,3.257,2071,InfantMortality,4.73882
4.66,3.09,3.147,2072,InfantMortality,4.62377
4.552,2.983,3.041,2073,InfantMortality,4.51179
4.447,2.878,2.938,2074,InfantMortality,4.40291
4.345,2.778,2.838,2075,InfantMortality,4.29625
4.244,2.683,2.743,2076,InfantMortality,4.19175
4.146,2.593,2.652,2077,InfantMortality,4.08901
4.049,2.507,2.566,2078,InfantMortality,3.98867
3.954,2.425,2.483,2079,InfantMortality,3.88985
3.86,2.348,2.404,2080,InfantMortality,3.79369
3.767,2.274,2.329,2081,InfantMortality,3.69935
3.676,2.203,2.257,2082,InfantMortality,3.60774
3.587,2.137,2.188,2083,InfantMortality,3.51792
3.499,2.073,2.123,2084,InfantMortality,3.42995
3.412,2.013,2.06,2085,InfantMortality,3.34347
3.327,1.956,2.001,2086,InfantMortality,3.25863
3.243,1.902,1.944,2087,InfantMortality,3.17524
3.16,1.85,1.891,2088,InfantMortality,3.09338
3.08,1.801,1.84,2089,InfantMortality,3.01351
3.001,1.756,1.791,2090,InfantMortality,2.93641
2.925,1.713,1.746,2091,InfantMortality,2.86173
2.851,1.672,1.703,2092,InfantMortality,2.79082
2.781,1.633,1.663,2093,InfantMortality,2.72247
2.713,1.596,1.624,2094,InfantMortality,2.65754
2.649,1.56,1.586,2095,InfantMortality,2.59539
2.587,1.526,1.55,2096,InfantMortality,2.53545
2.528,1.495,1.516,2097,InfantMortality,2.4777
2.47,1.465,1.485,2098,InfantMortality,2.42226
2.415,1.437,1.456,2099,InfantMortality,2.3699
2.363,1.409,1.427,2100,InfantMortality,2.31972
0.406,0.406,0.406,2019,MalnChild_Number,0.40586
0.407,0.407,0.407,2020,MalnChild_Number,0.40747
0.403,0.403,0.403,2021,MalnChild_Number,0.40337
0.402,0.402,0.402,2022,MalnChild_Number,0.40165
0.396,0.396,0.396,2023,MalnChild_Number,0.39607
0.388,0.388,0.388,2024,MalnChild_Number,0.38803
0.378,0.374,0.374,2025,MalnChild_Number,0.37841
0.369,0.359,0.359,2026,MalnChild_Number,0.36902
0.361,0.348,0.348,2027,MalnChild_Number,0.36075
0.353,0.338,0.338,2028,MalnChild_Number,0.35332
0.345,0.327,0.327,2029,MalnChild_Number,0.34542
0.337,0.314,0.314,2030,MalnChild_Number,0.33701
0.327,0.301,0.301,2031,MalnChild_Number,0.32769
0.318,0.286,0.286,2032,MalnChild_Number,0.31791
0.308,0.272,0.272,2033,MalnChild_Number,0.30823
0.299,0.258,0.259,2034,MalnChild_Number,0.29901
0.29,0.245,0.246,2035,MalnChild_Number,0.29033
0.282,0.233,0.234,2036,MalnChild_Number,0.28226
0.274,0.222,0.222,2037,MalnChild_Number,0.27455
0.266,0.211,0.212,2038,MalnChild_Number,0.26697
0.259,0.201,0.201,2039,MalnChild_Number,0.25935
0.251,0.191,0.192,2040,MalnChild_Number,0.25167
0.244,0.183,0.184,2041,MalnChild_Number,0.24404
0.236,0.175,0.176,2042,MalnChild_Number,0.23638
0.228,0.167,0.168,2043,MalnChild_Number,0.22873
0.221,0.16,0.161,2044,MalnChild_Number,0.22114
0.213,0.153,0.154,2045,MalnChild_Number,0.21367
